time P2O231NTf2_custom_CLPOL P2O231NTf2_LINEAR_custom_CLPOL P2O231TCB_custom_CLPOL P2O231TCB_LINEAR_custom_CLPOL P5551NTf2_custom_CLPOL P5551TCB_custom_CLPOL P2O231TCB_customADCH_CLPOL P2O231TCB_customADCH_CLPOL_CCAAscaled P5551TCB_customADCH_CLPOL P5551TCB_customADCH_CLPOL_CCAAscaled
3024000.0 17.5482 3.21407 3.30117 0.653269 6.2348 1.92828 16.5458 175.66 6.04198 100.235
3025000.0 17.5536 3.21489 3.30189 0.653354 6.23642 1.92866 16.5509 175.717 6.04339 100.27
3026000.0 17.5591 3.21572 3.30277 0.653428 6.23788 1.92909 16.556 175.774 6.04496 100.305
3027000.0 17.5648 3.21664 3.3035 0.653547 6.23938 1.92935 16.5614 175.831 6.04668 100.34
3028000.0 17.5704 3.21756 3.30453 0.653664 6.24093 1.92959 16.5667 175.888 6.04829 100.374
3029000.0 17.576 3.21838 3.30556 0.653836 6.2425 1.92992 16.5719 175.945 6.04998 100.409
3030000.0 17.5815 3.21916 3.30676 0.654027 6.24388 1.93021 16.5771 176.002 6.05174 100.444
3031000.0 17.5869 3.21992 3.30775 0.654243 6.24541 1.93063 16.5823 176.059 6.05352 100.479
3032000.0 17.5923 3.22066 3.3085 0.654383 6.247 1.9311 16.5875 176.116 6.05524 100.514
3033000.0 17.5978 3.22142 3.30927 0.654408 6.24853 1.93158 16.5927 176.173 6.05695 100.549
3034000.0 17.6032 3.22227 3.30998 0.654455 6.24991 1.93216 16.5978 176.23 6.05865 100.584
3035000.0 17.6089 3.22329 3.31081 0.654718 6.25142 1.93256 16.6029 176.287 6.06035 100.619
3036000.0 17.6144 3.2241 3.3118 0.654852 6.25298 1.9328 16.6082 176.344 6.06199 100.654
3037000.0 17.6198 3.22501 3.3128 0.654959 6.25451 1.93335 16.6132 176.4 6.0638 100.69
3038000.0 17.6252 3.22579 3.31381 0.65511 6.25602 1.93372 16.6185 176.457 6.06566 100.724
3039000.0 17.6305 3.22643 3.3148 0.655156 6.25753 1.93404 16.6236 176.514 6.06728 100.759
3040000.0 17.6359 3.22729 3.31563 0.655181 6.25891 1.93438 16.6287 176.571 6.06856 100.794
3041000.0 17.6413 3.22813 3.31642 0.655445 6.26054 1.93485 16.6337 176.628 6.07015 100.83
3042000.0 17.6467 3.22897 3.31724 0.655684 6.26216 1.9352 16.6388 176.685 6.07165 100.864
3043000.0 17.6519 3.2298 3.31817 0.655932 6.26389 1.93555 16.6442 176.742 6.07354 100.899
3044000.0 17.6573 3.23066 3.31907 0.655848 6.26535 1.93599 16.6494 176.799 6.07527 100.934
3045000.0 17.6628 3.23155 3.32003 0.655828 6.26676 1.93649 16.6546 176.856 6.07685 100.969
3046000.0 17.6682 3.23244 3.32094 0.655928 6.26844 1.93698 16.6595 176.912 6.0784 101.004
3047000.0 17.6736 3.23331 3.32183 0.656063 6.26996 1.93713 16.6644 176.969 6.07985 101.039
3048000.0 17.6788 3.23397 3.32266 0.656219 6.27164 1.93758 16.6694 177.026 6.0815 101.073
3049000.0 17.684 3.23482 3.32371 0.656288 6.27321 1.93791 16.6746 177.083 6.08326 101.108
3050000.0 17.6892 3.23566 3.32478 0.656349 6.2749 1.93838 16.6798 177.14 6.08516 101.143
3051000.0 17.6947 3.2366 3.3259 0.65654 6.27626 1.93888 16.6848 177.197 6.08686 101.177
3052000.0 17.6999 3.23758 3.32688 0.656595 6.27746 1.93949 16.6898 177.254 6.08856 101.212
3053000.0 17.7053 3.23839 3.32765 0.656831 6.27894 1.93994 16.6948 177.312 6.09005 101.247
3054000.0 17.7107 3.23913 3.32853 0.656942 6.28049 1.94046 16.6998 177.369 6.09166 101.281
3055000.0 17.7161 3.23993 3.3295 0.657056 6.28192 1.94098 16.7049 177.426 6.09324 101.316
3056000.0 17.7215 3.24084 3.33041 0.657095 6.28335 1.94124 16.71 177.483 6.09489 101.351
3057000.0 17.7269 3.24183 3.33134 0.65722 6.2847 1.94176 16.7152 177.54 6.09647 101.386
3058000.0 17.7323 3.24263 3.33225 0.657404 6.28615 1.94211 16.7205 177.597 6.09793 101.421
3059000.0 17.7376 3.24335 3.3333 0.6575 6.28757 1.94268 16.7257 177.654 6.09967 101.456
3060000.0 17.7429 3.24408 3.33413 0.657551 6.28902 1.94291 16.7307 177.711 6.10141 101.491
3061000.0 17.7482 3.24487 3.33501 0.657649 6.29051 1.94308 16.7356 177.767 6.10307 101.526
3062000.0 17.7537 3.24577 3.33611 0.657731 6.29211 1.94343 16.7409 177.825 6.10465 101.561
3063000.0 17.7593 3.24677 3.33699 0.657883 6.29349 1.9439 16.7462 177.882 6.10591 101.596
3064000.0 17.7649 3.24783 3.3379 0.65813 6.29508 1.94454 16.7516 177.939 6.1074 101.631
3065000.0 17.7703 3.2487 3.33869 0.658308 6.29672 1.94516 16.7567 177.995 6.10907 101.666
3066000.0 17.7755 3.24941 3.33948 0.658271 6.29845 1.94543 16.7619 178.052 6.11094 101.7
3067000.0 17.7808 3.25026 3.34029 0.658434 6.30004 1.94588 16.7671 178.109 6.11277 101.736
3068000.0 17.7861 3.25101 3.34115 0.658476 6.3015 1.94619 16.7722 178.167 6.11448 101.771
3069000.0 17.7915 3.25194 3.34219 0.658647 6.30279 1.94647 16.7774 178.224 6.1162 101.806
3070000.0 17.7968 3.25267 3.34309 0.658826 6.30405 1.94698 16.7828 178.282 6.11772 101.84
3071000.0 17.8023 3.2534 3.34391 0.658883 6.30536 1.94746 16.788 178.339 6.11924 101.875
3072000.0 17.8077 3.25425 3.34477 0.65897 6.30688 1.94799 16.7934 178.396 6.12076 101.911
3073000.0 17.8132 3.25526 3.34553 0.659065 6.30827 1.9484 16.7985 178.453 6.12232 101.946
3074000.0 17.8185 3.25622 3.34654 0.659266 6.30979 1.94891 16.8037 178.509 6.12395 101.982
3075000.0 17.8238 3.257 3.34753 0.659458 6.31147 1.94917 16.809 178.566 6.1258 102.017
3076000.0 17.8292 3.2578 3.34846 0.659518 6.31324 1.94941 16.8143 178.623 6.1276 102.052
3077000.0 17.8347 3.25854 3.34917 0.659528 6.31486 1.94983 16.8196 178.681 6.1292 102.087
3078000.0 17.8404 3.25926 3.34999 0.659522 6.31635 1.95033 16.8245 178.738 6.13052 102.122
3079000.0 17.846 3.26021 3.35072 0.659639 6.31763 1.95077 16.8298 178.795 6.1319 102.157
3080000.0 17.8514 3.26113 3.35176 0.659851 6.3191 1.9512 16.835 178.852 6.13349 102.192
3081000.0 17.8568 3.26193 3.35274 0.659942 6.32057 1.95168 16.8402 178.909 6.13498 102.227
3082000.0 17.8623 3.26271 3.35374 0.660155 6.32187 1.95212 16.8453 178.966 6.13686 102.262
3083000.0 17.8678 3.26355 3.35455 0.660227 6.32348 1.95258 16.8502 179.024 6.13889 102.297
3084000.0 17.8731 3.26441 3.35525 0.660392 6.32506 1.9529 16.8553 179.082 6.14064 102.332
3085000.0 17.8786 3.26507 3.35615 0.660498 6.32661 1.95336 16.8604 179.139 6.14236 102.367
3086000.0 17.884 3.26577 3.3571 0.660567 6.32812 1.95369 16.8656 179.197 6.14404 102.403
3087000.0 17.8893 3.26663 3.35804 0.660705 6.3297 1.95402 16.8706 179.254 6.14563 102.438
3088000.0 17.8948 3.26754 3.35898 0.660816 6.33135 1.95444 16.8758 179.311 6.14726 102.473
3089000.0 17.9003 3.26837 3.36003 0.661072 6.33299 1.95495 16.8808 179.368 6.14871 102.508
3090000.0 17.9059 3.26918 3.36066 0.661338 6.33463 1.95544 16.8858 179.425 6.15036 102.543
3091000.0 17.9113 3.26991 3.36137 0.661299 6.33621 1.95591 16.8909 179.482 6.15203 102.579
3092000.0 17.9167 3.27063 3.36221 0.661276 6.33776 1.95637 16.896 179.539 6.15384 102.614
3093000.0 17.9222 3.27139 3.36319 0.661368 6.33912 1.95659 16.901 179.596 6.15584 102.65
3094000.0 17.9276 3.27222 3.36413 0.661534 6.34053 1.95696 16.906 179.653 6.15745 102.685
3095000.0 17.9331 3.27309 3.36506 0.661811 6.34194 1.95752 16.9111 179.71 6.15918 102.721
3096000.0 17.9387 3.27396 3.36603 0.661807 6.34331 1.95803 16.9161 179.767 6.16089 102.756
3097000.0 17.9442 3.27495 3.36689 0.661827 6.34488 1.95847 16.9211 179.823 6.16214 102.792
3098000.0 17.9498 3.27573 3.36762 0.661956 6.34637 1.95895 16.9261 179.88 6.16362 102.828
3099000.0 17.9555 3.27661 3.36833 0.662025 6.34802 1.95932 16.9312 179.937 6.16525 102.863
3100000.0 17.9612 3.27749 3.36914 0.662182 6.34978 1.95983 16.9365 179.994 6.16704 102.899
3101000.0 17.9669 3.27823 3.37012 0.662265 6.35137 1.96025 16.9418 180.05 6.1686 102.934
3102000.0 17.9724 3.27903 3.37121 0.662424 6.35287 1.96075 16.947 180.107 6.1702 102.969
3103000.0 17.9781 3.2799 3.3722 0.662684 6.35442 1.96121 16.952 180.164 6.17208 103.004
3104000.0 17.9837 3.28082 3.37309 0.662759 6.35588 1.96161 16.9571 180.221 6.17375 103.04
3105000.0 17.9893 3.28174 3.37386 0.662844 6.35743 1.96219 16.9623 180.277 6.17524 103.075
3106000.0 17.9947 3.28256 3.37456 0.663075 6.35883 1.96279 16.9675 180.333 6.17677 103.11
3107000.0 17.9999 3.2833 3.37528 0.663131 6.36032 1.96312 16.9727 180.39 6.1783 103.145
3108000.0 18.0052 3.28408 3.37625 0.663155 6.36188 1.96343 16.9778 180.447 6.17996 103.18
3109000.0 18.0107 3.28487 3.37722 0.663266 6.36355 1.96385 16.9827 180.503 6.1816 103.215
3110000.0 18.0163 3.28556 3.37823 0.663489 6.36536 1.96428 16.9879 180.56 6.18334 103.25
3111000.0 18.022 3.28629 3.37889 0.663695 6.36691 1.96479 16.9931 180.617 6.18505 103.285
3112000.0 18.0276 3.28729 3.37974 0.663676 6.36813 1.96517 16.9983 180.674 6.18674 103.32
3113000.0 18.0331 3.2884 3.38054 0.663668 6.3692 1.96575 17.0036 180.731 6.18844 103.356
3114000.0 18.0385 3.28925 3.38139 0.663765 6.37057 1.96628 17.0089 180.788 6.19006 103.391
3115000.0 18.0437 3.29 3.38224 0.663986 6.37218 1.96667 17.0139 180.845 6.19176 103.426
3116000.0 18.0491 3.29083 3.38322 0.664129 6.37384 1.967 17.0192 180.902 6.19332 103.462
3117000.0 18.0547 3.29172 3.3842 0.664271 6.37544 1.96732 17.0242 180.958 6.19487 103.497
3118000.0 18.0601 3.29252 3.38528 0.664273 6.37697 1.96785 17.0292 181.016 6.19641 103.533
3119000.0 18.0655 3.29328 3.38615 0.664306 6.37834 1.96833 17.0346 181.073 6.19789 103.569
3120000.0 18.0711 3.29409 3.38698 0.664505 6.37962 1.96898 17.0398 181.13 6.19959 103.604
3121000.0 18.0767 3.29483 3.3879 0.664576 6.38112 1.96939 17.045 181.187 6.20143 103.639
3122000.0 18.0823 3.29576 3.38876 0.664746 6.38255 1.96971 17.0503 181.244 6.2033 103.675
3123000.0 18.088 3.29654 3.38949 0.664935 6.38391 1.97009 17.0554 181.301 6.20497 103.71
3124000.0 18.0936 3.29734 3.3905 0.664986 6.38551 1.97047 17.0605 181.358 6.20629 103.746
3125000.0 18.0993 3.29828 3.39138 0.665042 6.38726 1.97088 17.0656 181.414 6.20756 103.781
3126000.0 18.1049 3.29915 3.39237 0.665169 6.38886 1.97125 17.0709 181.471 6.20886 103.816
3127000.0 18.1104 3.29976 3.39316 0.66536 6.39058 1.97183 17.0761 181.528 6.21043 103.852
3128000.0 18.1161 3.30062 3.39402 0.665353 6.39216 1.97233 17.0812 181.585 6.21213 103.888
3129000.0 18.1217 3.30157 3.39472 0.66553 6.39345 1.97276 17.0862 181.642 6.21359 103.924
3130000.0 18.1274 3.30263 3.39542 0.665638 6.39503 1.97301 17.0912 181.699 6.21524 103.96
3131000.0 18.133 3.30355 3.39643 0.665777 6.39666 1.97334 17.0962 181.756 6.21692 103.995
3132000.0 18.1385 3.30436 3.39737 0.665775 6.39826 1.97378 17.1013 181.813 6.21831 104.031
3133000.0 18.1443 3.30522 3.39837 0.665994 6.39995 1.97433 17.1066 181.871 6.21977 104.066
3134000.0 18.1501 3.3061 3.39917 0.665968 6.40146 1.97471 17.112 181.928 6.22126 104.102
3135000.0 18.1559 3.30696 3.40013 0.666028 6.40298 1.97528 17.1173 181.985 6.22285 104.138
3136000.0 18.1616 3.30786 3.40102 0.666211 6.40438 1.97581 17.1224 182.042 6.22446 104.173
3137000.0 18.1675 3.30877 3.40168 0.666412 6.40586 1.97611 17.1276 182.099 6.22618 104.209
3138000.0 18.1734 3.30964 3.40256 0.666533 6.40735 1.97641 17.133 182.157 6.2279 104.244
3139000.0 18.1791 3.31045 3.40355 0.666509 6.40889 1.97675 17.1384 182.214 6.22957 104.28
3140000.0 18.1848 3.31125 3.40458 0.666671 6.41053 1.97718 17.1438 182.271 6.23097 104.315
3141000.0 18.1904 3.31208 3.40559 0.666923 6.41203 1.97781 17.1489 182.329 6.23254 104.351
3142000.0 18.196 3.31298 3.40645 0.667008 6.41354 1.97826 17.1543 182.386 6.23415 104.387
3143000.0 18.2015 3.31387 3.40701 0.667209 6.41505 1.97877 17.1595 182.444 6.23548 104.422
3144000.0 18.2072 3.31469 3.40787 0.667159 6.41654 1.97911 17.1648 182.501 6.23709 104.458
3145000.0 18.2129 3.3154 3.40873 0.667186 6.41802 1.97943 17.1699 182.559 6.23861 104.493
3146000.0 18.2185 3.31606 3.40975 0.667175 6.41956 1.97972 17.175 182.616 6.24026 104.529
3147000.0 18.2242 3.31692 3.41074 0.667429 6.42106 1.98015 17.1802 182.673 6.24194 104.564
3148000.0 18.2298 3.31761 3.41159 0.667764 6.4225 1.9807 17.1852 182.73 6.24364 104.6
3149000.0 18.2354 3.31847 3.41233 0.668003 6.42382 1.98114 17.1901 182.788 6.24525 104.635
3150000.0 18.2408 3.3193 3.41312 0.667938 6.42524 1.98167 17.1954 182.846 6.24685 104.67
3151000.0 18.2465 3.32011 3.41397 0.667806 6.42665 1.98221 17.2007 182.903 6.24823 104.706
3152000.0 18.2521 3.32098 3.41495 0.667938 6.42805 1.98261 17.206 182.96 6.24989 104.742
3153000.0 18.2576 3.32191 3.41563 0.668269 6.42955 1.98273 17.2111 183.017 6.25153 104.778
3154000.0 18.2631 3.32265 3.41639 0.668475 6.43114 1.98314 17.2165 183.074 6.25307 104.813
3155000.0 18.2688 3.32354 3.41736 0.668419 6.43262 1.98366 17.2217 183.132 6.25454 104.849
3156000.0 18.2743 3.32451 3.4183 0.668498 6.43407 1.98408 17.2268 183.189 6.25622 104.885
3157000.0 18.2799 3.32555 3.41918 0.668692 6.43573 1.98449 17.2319 183.245 6.25794 104.921
3158000.0 18.2854 3.32653 3.42002 0.668761 6.43721 1.98511 17.2371 183.302 6.25946 104.957
3159000.0 18.2908 3.32729 3.42097 0.668865 6.43862 1.98554 17.2421 183.359 6.2608 104.993
3160000.0 18.2963 3.32795 3.42169 0.668967 6.43999 1.98593 17.2472 183.416 6.2624 105.029
3161000.0 18.3018 3.32878 3.42268 0.669036 6.44148 1.98628 17.2524 183.473 6.26403 105.065
3162000.0 18.3073 3.32971 3.42364 0.669179 6.44275 1.98692 17.2577 183.53 6.26557 105.101
3163000.0 18.313 3.33058 3.42471 0.669323 6.44432 1.9874 17.2627 183.587 6.26726 105.137
3164000.0 18.3188 3.33154 3.42555 0.669615 6.44582 1.98758 17.2677 183.644 6.26896 105.172
3165000.0 18.3244 3.33229 3.42639 0.669678 6.44741 1.98774 17.2728 183.701 6.27057 105.208
3166000.0 18.33 3.33309 3.42719 0.669615 6.44888 1.9881 17.278 183.758 6.27213 105.244
3167000.0 18.3354 3.33377 3.42789 0.669632 6.45036 1.98863 17.2832 183.814 6.27369 105.281
3168000.0 18.3412 3.33444 3.4287 0.669791 6.45191 1.98916 17.2884 183.87 6.27507 105.317
3169000.0 18.3469 3.33513 3.42964 0.670059 6.45334 1.98972 17.2936 183.927 6.27631 105.353
3170000.0 18.3525 3.33595 3.43064 0.670211 6.45487 1.99011 17.2988 183.984 6.27772 105.389
3171000.0 18.3581 3.33686 3.43164 0.670204 6.45665 1.99039 17.3039 184.041 6.27936 105.425
3172000.0 18.3637 3.33791 3.43261 0.670261 6.45826 1.9909 17.3092 184.097 6.2811 105.462
3173000.0 18.3694 3.33876 3.43362 0.670447 6.4599 1.99121 17.3146 184.154 6.28273 105.498
3174000.0 18.375 3.33964 3.43437 0.670541 6.46144 1.99168 17.3199 184.211 6.28441 105.534
3175000.0 18.3807 3.34032 3.435 0.670617 6.46307 1.99217 17.3252 184.268 6.28596 105.57
3176000.0 18.3864 3.34093 3.43586 0.670713 6.46483 1.99253 17.3306 184.325 6.28751 105.606
3177000.0 18.392 3.34169 3.43671 0.670679 6.46649 1.99279 17.3356 184.381 6.28921 105.643
3178000.0 18.3976 3.34252 3.43778 0.670931 6.468 1.99347 17.3408 184.438 6.29088 105.679
3179000.0 18.4033 3.34335 3.43884 0.671027 6.46938 1.99401 17.346 184.494 6.29245 105.715
3180000.0 18.4089 3.34435 3.43969 0.671131 6.47085 1.99434 17.3512 184.551 6.29393 105.751
3181000.0 18.4146 3.34528 3.44032 0.671276 6.47237 1.99478 17.3566 184.608 6.29559 105.787
3182000.0 18.4203 3.34606 3.44108 0.671381 6.474 1.9951 17.3618 184.665 6.29712 105.823
3183000.0 18.4259 3.34683 3.4419 0.671415 6.47551 1.99556 17.3672 184.722 6.29862 105.858
3184000.0 18.4314 3.34773 3.44287 0.671524 6.47705 1.99607 17.3727 184.779 6.29988 105.894
3185000.0 18.4369 3.34865 3.44381 0.671775 6.4787 1.99643 17.378 184.836 6.30148 105.93
3186000.0 18.4425 3.3497 3.44469 0.671936 6.48039 1.99669 17.3832 184.893 6.30309 105.966
3187000.0 18.4482 3.3506 3.44562 0.671953 6.48212 1.99721 17.3883 184.95 6.30473 106.002
3188000.0 18.4538 3.35133 3.44666 0.671984 6.48388 1.99777 17.3934 185.008 6.30636 106.038
3189000.0 18.4597 3.35201 3.44748 0.672063 6.48548 1.99834 17.3987 185.065 6.30815 106.074
3190000.0 18.4652 3.35281 3.44824 0.67218 6.48694 1.99895 17.404 185.122 6.3099 106.11
3191000.0 18.4708 3.35362 3.44906 0.672244 6.48851 1.99937 17.4093 185.179 6.31145 106.146
3192000.0 18.4764 3.35458 3.44996 0.672495 6.49002 1.99978 17.4145 185.236 6.31313 106.182
3193000.0 18.4821 3.35547 3.45083 0.672474 6.49159 2.00004 17.4196 185.293 6.31463 106.218
3194000.0 18.4878 3.3564 3.45158 0.672583 6.4932 2.00019 17.4249 185.349 6.31598 106.254
3195000.0 18.4933 3.35716 3.45245 0.672622 6.49474 2.00062 17.4301 185.406 6.31738 106.29
3196000.0 18.4987 3.35805 3.45329 0.672854 6.49616 2.00115 17.4351 185.462 6.31901 106.325
3197000.0 18.5044 3.35888 3.45423 0.672944 6.49767 2.00156 17.4402 185.519 6.32056 106.361
3198000.0 18.51 3.35973 3.45512 0.67308 6.49925 2.00221 17.4455 185.575 6.32226 106.397
3199000.0 18.5157 3.36062 3.45593 0.673208 6.50074 2.0026 17.4507 185.632 6.32389 106.433
3200000.0 18.5214 3.36177 3.45684 0.673374 6.50229 2.00311 17.4557 185.688 6.32548 106.469
3201000.0 18.5271 3.36276 3.45789 0.673541 6.5039 2.00359 17.4607 185.745 6.32726 106.505
3202000.0 18.5328 3.36361 3.45871 0.673564 6.50539 2.00388 17.4659 185.801 6.32882 106.541
3203000.0 18.5381 3.36441 3.45965 0.673631 6.50685 2.00419 17.4713 185.858 6.33054 106.577
3204000.0 18.5435 3.36508 3.46041 0.673748 6.50845 2.00473 17.4765 185.915 6.33205 106.612
3205000.0 18.549 3.36588 3.46133 0.673931 6.51001 2.0052 17.4818 185.971 6.33324 106.649
3206000.0 18.5546 3.36681 3.46215 0.674008 6.51149 2.0055 17.4871 186.028 6.33439 106.685
3207000.0 18.5602 3.36769 3.4632 0.674076 6.51312 2.0058 17.4925 186.084 6.33618 106.721
3208000.0 18.566 3.36868 3.46421 0.674222 6.51474 2.00618 17.4979 186.141 6.33781 106.757
3209000.0 18.5718 3.36957 3.46521 0.674305 6.51626 2.0066 17.5032 186.197 6.33972 106.792
3210000.0 18.5773 3.37035 3.46605 0.674454 6.5178 2.00703 17.5081 186.254 6.3416 106.828
3211000.0 18.5829 3.37097 3.46691 0.674584 6.51939 2.00748 17.513 186.31 6.34294 106.865
3212000.0 18.5883 3.37169 3.4679 0.674702 6.52093 2.00784 17.5181 186.367 6.34434 106.901
3213000.0 18.5938 3.37243 3.4689 0.675036 6.52253 2.00825 17.5233 186.423 6.34594 106.937
3214000.0 18.5994 3.37322 3.46959 0.675092 6.5241 2.00855 17.5284 186.48 6.34733 106.973
3215000.0 18.6051 3.37409 3.47043 0.67501 6.52538 2.00889 17.5335 186.537 6.34896 107.009
3216000.0 18.6107 3.37512 3.47121 0.675103 6.52669 2.00952 17.5389 186.593 6.35046 107.045
3217000.0 18.6163 3.37596 3.47225 0.67531 6.52813 2.00998 17.5442 186.649 6.35212 107.081
3218000.0 18.6218 3.37672 3.47322 0.675446 6.52972 2.01041 17.5494 186.706 6.35374 107.117
3219000.0 18.6274 3.37731 3.47422 0.675562 6.53132 2.01089 17.5545 186.762 6.35539 107.153
3220000.0 18.633 3.37809 3.47508 0.675693 6.53302 2.01136 17.5595 186.818 6.35689 107.189
3221000.0 18.6386 3.379 3.47586 0.675734 6.53457 2.01171 17.5646 186.875 6.35837 107.225
3222000.0 18.6444 3.37981 3.47668 0.67578 6.53627 2.01214 17.5696 186.931 6.35987 107.261
3223000.0 18.6498 3.38054 3.47755 0.675908 6.53804 2.01281 17.5746 186.988 6.36153 107.296
3224000.0 18.6553 3.38136 3.47859 0.675992 6.53985 2.01312 17.5799 187.045 6.36338 107.332
3225000.0 18.6609 3.38213 3.47967 0.676195 6.54153 2.01347 17.5852 187.102 6.36502 107.368
3226000.0 18.6665 3.3829 3.48049 0.676262 6.54308 2.01381 17.5901 187.159 6.36675 107.404
3227000.0 18.672 3.38362 3.48139 0.676223 6.5447 2.01427 17.5954 187.216 6.3684 107.441
3228000.0 18.6775 3.38435 3.48213 0.676485 6.54628 2.01475 17.6006 187.273 6.36998 107.477
3229000.0 18.683 3.38506 3.48308 0.676594 6.54777 2.01503 17.6059 187.33 6.3715 107.513
3230000.0 18.6885 3.38603 3.48408 0.676694 6.54926 2.0154 17.6113 187.387 6.37287 107.548
3231000.0 18.6939 3.38698 3.48508 0.67686 6.55079 2.01576 17.6163 187.444 6.37426 107.584
3232000.0 18.6994 3.38791 3.48601 0.676872 6.55224 2.01619 17.6214 187.501 6.37598 107.62
3233000.0 18.705 3.38868 3.48694 0.676947 6.55376 2.01672 17.6263 187.558 6.37773 107.657
3234000.0 18.7107 3.38944 3.48772 0.677243 6.55551 2.01702 17.6311 187.615 6.37934 107.693
3235000.0 18.7164 3.39006 3.48874 0.677207 6.55722 2.01753 17.6362 187.672 6.38111 107.729
3236000.0 18.722 3.39079 3.48969 0.677245 6.55881 2.01811 17.6415 187.729 6.38266 107.765
3237000.0 18.7277 3.39163 3.49048 0.677332 6.56025 2.0184 17.6467 187.787 6.3841 107.801
3238000.0 18.7334 3.39246 3.49129 0.677401 6.56166 2.01872 17.6521 187.844 6.38561 107.837
3239000.0 18.7391 3.39335 3.49207 0.677565 6.56311 2.01903 17.6571 187.902 6.3869 107.873
3240000.0 18.7448 3.39418 3.49296 0.677781 6.56457 2.0195 17.6622 187.959 6.38839 107.909
3241000.0 18.7505 3.39511 3.49385 0.677699 6.56605 2.02003 17.6672 188.016 6.38997 107.945
3242000.0 18.7561 3.39591 3.49486 0.677807 6.56766 2.0204 17.6722 188.074 6.39193 107.981
3243000.0 18.7617 3.3965 3.4956 0.677905 6.56941 2.02081 17.6774 188.131 6.39352 108.017
3244000.0 18.7672 3.39732 3.49642 0.678122 6.57121 2.02146 17.6826 188.189 6.39515 108.053
3245000.0 18.7731 3.39807 3.49727 0.678113 6.57295 2.02185 17.6877 188.247 6.39677 108.089
3246000.0 18.7788 3.39887 3.4981 0.678218 6.57483 2.02214 17.6928 188.304 6.39824 108.125
3247000.0 18.7845 3.39982 3.49903 0.678399 6.57642 2.02242 17.698 188.361 6.39964 108.161
3248000.0 18.7902 3.4009 3.49985 0.678497 6.57786 2.02281 17.7033 188.418 6.40099 108.197
3249000.0 18.7958 3.40183 3.50065 0.678627 6.5792 2.02338 17.7083 188.476 6.40264 108.233
3250000.0 18.8015 3.4026 3.50147 0.678715 6.58064 2.0238 17.7134 188.534 6.40425 108.269
3251000.0 18.8071 3.40325 3.50238 0.678842 6.58206 2.02425 17.7185 188.591 6.40577 108.305
