distance P2222O2O2NTf2_custom P2222O2O2TCB_custom P2228NTf2_custom P2228TCB_custom P2O231NTf2_custom_CLPOL P2O231NTf2_custom P2O231NTf2_LINEAR_custom_CLPOL P2O231NTf2_LINEAR_custom P2O231TCB_custom_CLPOL P2O231TCB_custom P2O231TCB_LINEAR_custom_CLPOL P2O231TCB_LINEAR_custom P5551NTf2_custom_CLPOL P5551NTf2_custom P5551TCB_custom_CLPOL P5551TCB_custom P2O231TCB_customADCH_CLPOL P2O231TCB_customADCH_CLPOL_CCAAscaled P5551TCB_customADCH_CLPOL P5551TCB_customADCH_CLPOL_CCAAscaled
1.291666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.395 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.498333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.601666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.705 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.808333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.911666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.015 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.118333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.221666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.325 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.428333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.531666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.635 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.738333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.841666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.945 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.048333333 0.0 0.0 0.0 0.0 0.0 0.0 7.192070285e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.151666667 0.0 0.0 0.0 0.0 0.0 0.0 6.578898755e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.255 0.0 0.0 0.0 0.0 0.0 0.0 5.680679794e-05 5.12779147e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.358333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0003052944865 5.130813475e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.461666667 0.0 0.0 4.432973576e-06 0.0 0.0 0.0 0.0007078889812 1.274891937e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.178719653e-06 0.0 0.0 0.0
3.565 0.0 1.068681916e-06 7.691490867e-06 8.597095327e-06 0.0 0.0 0.001415107119 2.201440792e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.403209835e-05 0.0 0.0 0.0
3.668333333 0.0 6.037014016e-06 1.934384675e-05 2.523043202e-05 0.0 0.0 0.002153881197 1.998728443e-05 0.0 0.0 1.757836492e-07 0.0 0.0 0.0 0.0 0.0 2.785864243e-05 0.0 0.0 0.0
3.771666667 1.130891893e-05 1.130457579e-05 7.204152749e-05 5.238269456e-05 0.0 0.0 0.00351055422 4.724164197e-05 0.0 0.0 1.263895391e-05 4.304613804e-06 0.0 0.0 8.702294077e-07 0.0 5.961324126e-05 0.0 0.0 0.0
3.875 4.489687657e-05 2.646866787e-05 0.0002319981341 0.0002152428645 2.510012602e-05 0.0 0.005009476608 6.663638386e-05 0.0 0.0 5.56776803e-05 8.691891721e-06 0.0 0.0 1.962532053e-05 0.0 8.042794793e-05 0.0 3.388976282e-06 0.0
3.978333333 7.390268945e-05 4.631464561e-05 0.0004196115369 0.0004452203612 5.828938161e-05 0.0 0.006379928101 9.239820262e-05 4.869927302e-06 0.0 0.000223380614 4.221046567e-05 0.0 0.0 5.384584015e-05 0.0 0.0001069585379 0.0 3.000511173e-05 0.0
4.081666667 0.0001257299201 5.824583868e-05 0.0008960029157 0.001039527701 7.092605698e-05 4.70917306e-06 0.008339306186 0.0002050034446 3.849154321e-05 0.0 0.0007272914874 6.110884469e-05 3.103826767e-06 0.0 0.0002054484962 0.0 0.0001643254163 0.0 7.002866118e-05 5.695009298e-07
4.185 0.0002647006511 0.0001537627976 0.001606455973 0.001919063575 0.0001076793901 1.224516213e-05 0.01079726385 0.0002567373873 0.0001109005225 0.0 0.001874748703 0.0001779481373 1.953470067e-05 5.797721733e-06 0.0005742488291 0.0 0.0002043419443 5.34912372e-06 0.0001699312702 6.126266559e-06
4.288333333 0.000439236198 0.0003262222081 0.00282643324 0.003277032224 0.0002592343424 2.509181661e-05 0.01290350371 0.000392237417 0.0002066456911 4.560484206e-06 0.003948907427 0.0003542449588 7.498805635e-05 1.034106808e-06 0.0008874672012 2.622001353e-06 0.0003306415516 3.651863291e-05 0.0003291430167 0.0
4.391666667 0.0006451904257 0.0006068018044 0.00476931892 0.005519229247 0.0004332161148 4.014427308e-05 0.01663570298 0.0006230875764 0.0004290996363 1.223264769e-05 0.007738618416 0.0006282689195 0.0002064641166 3.868354144e-07 0.001572632707 1.324799671e-05 0.000647589118 0.0001011604475 0.0005795138548 1.576086668e-05
4.495 0.00113560448 0.001028760746 0.007122287541 0.008787202235 0.0007343015099 3.838667458e-05 0.0210617412 0.0009755710619 0.0008735415389 4.96565665e-05 0.01273921133 0.001106179014 0.00040068878 1.199411317e-05 0.002664344772 3.694799407e-05 0.001166138721 0.0001516414105 0.0009559420985 4.470634948e-05
4.598333333 0.002015807233 0.001963662522 0.01064413042 0.01346331622 0.001537686999 7.808204614e-05 0.02729551189 0.001537248714 0.001676433384 9.27631023e-05 0.01966198613 0.002038440675 0.0008478350978 5.115484745e-05 0.003931435181 4.966275957e-05 0.002005716064 0.0002647541181 0.001591407349 0.0001008987241
4.701666667 0.003132588688 0.003194061114 0.01497525593 0.0198847145 0.002679627285 0.0001599626705 0.03703476207 0.002263754109 0.003448151901 0.0001757319373 0.02869646771 0.003380469547 0.001549341208 5.438719667e-05 0.005596850273 0.0001213710813 0.003262350445 0.0004994547614 0.002679673406 0.0002100240049
4.805 0.004936116104 0.005480808175 0.02109162895 0.02839663133 0.004858493841 0.0003548292434 0.04990834145 0.003572906036 0.006461777028 0.000258169026 0.04078938718 0.005561790147 0.002568078368 8.784387553e-05 0.008109086723 0.0002406900032 0.0053841134 0.0008534527885 0.004121339192 0.000289302399
4.908333333 0.007262368556 0.008374040544 0.02794334717 0.03948212863 0.008087223782 0.0006221909616 0.06683210434 0.005634278039 0.0112793428 0.0004944625254 0.05584692032 0.008562302462 0.004071657024 0.0001800830832 0.01102542184 0.0004781058227 0.008955599518 0.001557936055 0.005978606152 0.0004613787176
5.011666667 0.01096514959 0.01263088007 0.03679667515 0.05291775105 0.01335632684 0.0009502808922 0.08805667738 0.007989645652 0.01790706056 0.0009451839371 0.075406173 0.01275850699 0.006323780868 0.0003319149266 0.0145647641 0.0009075906643 0.01436974132 0.002533019209 0.008914251715 0.0009644937874
5.115 0.01623271579 0.01861405024 0.04841347192 0.06859900978 0.02128971542 0.001713216732 0.1153857429 0.01241638522 0.02788388394 0.001627955161 0.1008361416 0.0190600277 0.009452662542 0.0006063534889 0.01960724791 0.001548568269 0.02189953553 0.00406910678 0.01309725062 0.001568384375
5.218333333 0.02355171807 0.02677174949 0.06191482083 0.08984561471 0.03271165347 0.002745148379 0.1476424816 0.01839892938 0.04160386955 0.002871246784 0.133850298 0.02659525587 0.0127986542 0.0009988338085 0.02618834984 0.002592038895 0.03204524743 0.006278418753 0.01853978929 0.002417015815
5.321666667 0.0329830931 0.03787263753 0.0784913149 0.1130386751 0.04713285368 0.004237418702 0.1862919576 0.02625983673 0.05887199563 0.004676905995 0.1724245812 0.03737959432 0.01806597497 0.001563837887 0.03585827297 0.004282404172 0.04564352398 0.009404083352 0.02616858676 0.003670191874
5.425 0.04532968052 0.05245163246 0.09909209282 0.1412359379 0.06556918682 0.00668331278 0.2303020365 0.03702986478 0.08128689385 0.007489971111 0.2177519709 0.05125287549 0.02399490573 0.002814838543 0.04837293891 0.006389275301 0.06329312365 0.01377508384 0.03557229528 0.00553895899
5.528333333 0.06148774472 0.0708344067 0.1225536924 0.1731417322 0.0891237965 0.0103350172 0.2766350381 0.05109631347 0.1095424821 0.01153843641 0.2699029354 0.06840765782 0.03217667077 0.00439308666 0.06299024127 0.009708708728 0.08453022561 0.02054672191 0.04650667283 0.008278553686
5.631666667 0.08202475284 0.09442977606 0.1516470108 0.2108051413 0.1153704272 0.0153853434 0.3275959744 0.06779465925 0.1447737866 0.01754329825 0.3250923591 0.09017085322 0.04224834362 0.006394141116 0.08200947172 0.01414419733 0.1114421721 0.02940413359 0.05992352609 0.01249771709
5.735 0.1067394802 0.1224386815 0.1843292076 0.252942681 0.1482259283 0.02213417895 0.3785781187 0.08927096023 0.1843765353 0.02551522511 0.3845755765 0.1145208546 0.05504274368 0.009460713342 0.1033462755 0.01949081473 0.1409393491 0.03951317554 0.07670300782 0.01774974691
5.838333333 0.1354943105 0.1530149471 0.222567359 0.2971635326 0.1839610805 0.0313946018 0.429695991 0.1132842271 0.2277991718 0.03611620132 0.4449000756 0.1437926441 0.06990859713 0.013658314 0.1283448122 0.02770555472 0.1757374772 0.05304892166 0.09496694452 0.02487667145
5.941666667 0.1693445948 0.1914839571 0.2661049452 0.3460782712 0.2249604029 0.04242470528 0.4850544511 0.1424229793 0.275590757 0.04885771243 0.5114282792 0.1781571516 0.0880153216 0.0194833718 0.1572749978 0.03753022626 0.2161559807 0.07018203667 0.1174777534 0.03490988313
6.045 0.2074250898 0.2340584019 0.3117066646 0.3972242907 0.2711002229 0.0571841913 0.5444968872 0.1754106929 0.3291116051 0.0655266443 0.5815338788 0.216895469 0.1108006944 0.02701099094 0.190912069 0.05045939093 0.26156776 0.09057068368 0.1431886911 0.04618185453
6.148333333 0.250141848 0.2798940738 0.3600140659 0.4492076882 0.3215190127 0.0746240164 0.6071437665 0.2130148005 0.3842560417 0.0865862973 0.6542231515 0.260145332 0.1354921868 0.03633400905 0.2312465191 0.06626678708 0.3109991354 0.1152038119 0.1716514415 0.0612100511
6.251666667 0.2950651157 0.3290959495 0.4109273125 0.5012294284 0.3749243315 0.09715933092 0.6694647983 0.2546922977 0.4449053849 0.1110519927 0.7204254567 0.3090626745 0.1650825068 0.04849076216 0.276796849 0.08594608791 0.3631836563 0.1435374372 0.2074595119 0.08070967731
6.355 0.3435986832 0.3815850809 0.4607164487 0.5519028851 0.4321834008 0.1244247505 0.7290590466 0.2997036585 0.5056852453 0.1412758163 0.7790193243 0.3625291625 0.1968222803 0.06318608193 0.3251151205 0.1101814166 0.4207876757 0.1773833607 0.2471097996 0.1039081149
6.458333333 0.3930870052 0.436602984 0.5091730683 0.5999363869 0.4948990809 0.1552353201 0.7897360202 0.3489103743 0.5694007749 0.1776203341 0.8324626965 0.4177795334 0.2361305974 0.08290852951 0.3767328872 0.1384380951 0.4809924768 0.2155443585 0.2901902874 0.1311836503
6.561666667 0.4442991594 0.4932281158 0.558386889 0.6431654381 0.5521477543 0.1911076181 0.8453512313 0.4034007771 0.6343547005 0.2186735556 0.8800104595 0.4759122956 0.2799090065 0.1074181858 0.4317745509 0.1725520097 0.5417325234 0.2572148583 0.3404931335 0.1641459714
6.665 0.4954977284 0.5497053753 0.5996348564 0.6849033587 0.6103054382 0.2321375358 0.8949258931 0.4610288921 0.6973882812 0.2642462517 0.9241311032 0.5361897935 0.3272213151 0.1380767044 0.4883146909 0.2135286559 0.6035993409 0.3026722646 0.3944364364 0.2029127482
6.768333333 0.5418915797 0.6026837373 0.6372609701 0.7228089272 0.665492666 0.2773974356 0.9405285009 0.5224608896 0.7586259752 0.3132313843 0.960764413 0.6002276866 0.3812244077 0.1748792794 0.5477831471 0.2591121177 0.6643566196 0.3530658087 0.4509341126 0.2467776515
6.871666667 0.5885652569 0.6584052316 0.6714485256 0.7564318907 0.7178991817 0.3268241824 0.9801259799 0.5849509706 0.8238388029 0.3706706388 0.9930497627 0.6615939474 0.4364853424 0.2190523631 0.6073578092 0.3108378562 0.7240992491 0.4058000885 0.5158987781 0.2973249571
6.975 0.6313107266 0.7094544308 0.7005186953 0.7843900478 0.7665219198 0.3804995337 1.006227923 0.6504637736 0.8801981814 0.4304515258 1.021542125 0.7213663802 0.4998246257 0.2702963913 0.6685724196 0.3687078645 0.7807690934 0.463284826 0.581015216 0.352308867
7.078333333 0.6723649802 0.7557937824 0.7269422371 0.8094405762 0.810016149 0.4363586761 1.023564172 0.7106660946 0.9337522864 0.4947812128 1.041923359 0.7832060381 0.5629309413 0.3281076116 0.7269271702 0.4307410919 0.8339180428 0.5219296994 0.647094791 0.4122550143
7.181666667 0.7129483007 0.8044920029 0.7523279733 0.8352457794 0.849023189 0.4953917213 1.030068095 0.7667147406 0.9841428621 0.5626603353 1.05150362 0.8390618379 0.6249690096 0.3925775289 0.7845798423 0.5001649003 0.8838843326 0.5811909518 0.7143732506 0.4785223256
7.285 0.7520831039 0.8511714195 0.7757100211 0.8607271556 0.8840629279 0.556218676 1.027456557 0.8213901575 1.029844417 0.6333683196 1.059348475 0.8900623979 0.6897523503 0.461222674 0.8427074374 0.5719679763 0.9320516746 0.6434638639 0.7789418586 0.546804323
7.388333333 0.7896863002 0.8939708071 0.796431831 0.8834134164 0.915586216 0.6180851324 1.017314568 0.8715069692 1.068745675 0.7032223338 1.057911862 0.9361423265 0.7505525506 0.5346924543 0.8965176022 0.6456941455 0.9766358823 0.7052194561 0.8452489588 0.6166614023
7.491666667 0.8254163355 0.9361509674 0.8177404411 0.906199361 0.9416350549 0.680554342 0.9978839509 0.9113728516 1.10103362 0.7769612991 1.050274475 0.9771149716 0.8093551675 0.6114372371 0.9451758968 0.7234371526 1.013525437 0.7662326874 0.9079333328 0.6882720496
7.595 0.8597141735 0.9799794444 0.8402519124 0.9298092609 0.962205189 0.742827762 0.9786612566 0.9451385014 1.125292349 0.8499029357 1.03379366 1.012604113 0.8628638111 0.6863299532 0.9898347109 0.7991552208 1.048385259 0.8272442626 0.9653710382 0.7635426321
7.698333333 0.8976448144 1.023252619 0.8640608395 0.9519714727 0.9818500096 0.8010089056 0.9533004477 0.9744358615 1.145009731 0.9177592351 1.013398008 1.040357666 0.9136343876 0.7629198587 1.029436532 0.8748529093 1.077946837 0.8872273838 1.019401547 0.8357833796
7.801666667 0.9317340423 1.06277857 0.8882262679 0.9744168713 0.9963512467 0.8587930813 0.9276686375 0.9953849197 1.159231689 0.9862453801 0.9881834928 1.064038277 0.9569298667 0.8381375168 1.064096532 0.9491729781 1.100316729 0.943668936 1.066687756 0.9044179012
7.905 0.9663701585 1.100815532 0.9157561531 1.000005913 1.007194132 0.9170593722 0.9023048498 1.013148506 1.168136048 1.050750187 0.9625444364 1.08129161 0.9972775405 0.9076723142 1.091277673 1.017996359 1.121234321 0.9994325119 1.109224243 0.9697352736
8.008333333 1.001530632 1.140010628 0.9410796701 1.025459773 1.017033741 0.968957646 0.877404162 1.02496411 1.175607433 1.111381357 0.9403402982 1.097888647 1.034324609 0.9740268801 1.113369191 1.083349216 1.139016568 1.050117121 1.146980557 1.032586582
8.111666667 1.035523687 1.174471155 0.9697444152 1.046687091 1.026119761 1.018988115 0.8557298015 1.036014626 1.181535337 1.170974072 0.9211329484 1.108693003 1.064827419 1.036234542 1.132036275 1.145612764 1.155329147 1.100558452 1.179608241 1.086095077
8.215 1.067184447 1.208119699 0.9984120734 1.072724827 1.03513523 1.06721069 0.8369003993 1.043066679 1.18437127 1.223110417 0.9025498869 1.117070363 1.092199914 1.09168476 1.146128014 1.198474163 1.168360594 1.147682117 1.205109975 1.137637642
8.318333333 1.09809452 1.23563511 1.025744206 1.094616309 1.042654797 1.110582633 0.8202286874 1.048536181 1.185162022 1.270335443 0.8850241097 1.120159936 1.114888333 1.141881183 1.156081743 1.243466747 1.17907001 1.189793521 1.223553387 1.182872024
8.421666667 1.127170399 1.259756779 1.051961353 1.119013242 1.050247685 1.150613213 0.8079039685 1.055328781 1.182155446 1.314464326 0.8723055722 1.124536957 1.135847569 1.185237958 1.163017928 1.286569227 1.189122003 1.230986296 1.239680705 1.220827459
8.525 1.152915326 1.284582121 1.078360165 1.13727579 1.058160056 1.18835296 0.7994862344 1.061036615 1.179260106 1.354726067 0.8625768055 1.127469411 1.150426219 1.22286201 1.167390171 1.319909406 1.197373676 1.265395884 1.252464501 1.254539173
8.628333333 1.175744247 1.303647258 1.103330014 1.15673648 1.0626441 1.223488188 0.7966951138 1.065451522 1.175105219 1.389724712 0.8557248204 1.126729406 1.163948063 1.257120782 1.170555481 1.350235678 1.204042316 1.296997106 1.260272385 1.282235508
8.731666667 1.197987715 1.320584214 1.12157065 1.170182401 1.06686714 1.255042436 0.7967398329 1.07059941 1.1709334 1.418010663 0.8520337431 1.129416969 1.175306106 1.286133899 1.17193015 1.37115915 1.209682539 1.325207312 1.264397832 1.304228425
8.835 1.218828987 1.335496275 1.140707973 1.184112035 1.071637669 1.280589522 0.8019108754 1.080808806 1.16653026 1.439562732 0.8529554584 1.13054969 1.186008455 1.308830629 1.17226565 1.386600255 1.215533529 1.347609732 1.26699475 1.321284731
8.938333333 1.233198271 1.345164145 1.159751551 1.193870174 1.078023511 1.304186611 0.811676222 1.088917916 1.162884228 1.459135563 0.8563555469 1.133209548 1.191965894 1.330331008 1.172776253 1.400557287 1.2150682 1.365219842 1.263864535 1.334994122
9.041666667 1.248148397 1.35420125 1.174521555 1.202055807 1.081472883 1.325042179 0.8241501398 1.098846378 1.157864878 1.468485832 0.8639716845 1.139774078 1.198481323 1.346594779 1.172702836 1.408590079 1.214674372 1.37808531 1.261981724 1.344326571
9.145 1.259577836 1.356460738 1.185030312 1.206080964 1.085614505 1.343215388 0.8413318362 1.114133069 1.150982491 1.476843494 0.8758608137 1.144936774 1.206458644 1.363429339 1.173230975 1.414635168 1.212755943 1.387455996 1.25792808 1.351223149
9.248333333 1.267288301 1.357250978 1.193214863 1.208709126 1.089313737 1.357086693 0.8610007296 1.12787331 1.143767043 1.481206016 0.8934027141 1.152475879 1.212946456 1.377477323 1.17417645 1.41690714 1.20804878 1.395258637 1.256757725 1.353956796
9.351666667 1.276994045 1.35464459 1.198732635 1.210914038 1.094381309 1.368798646 0.8839847439 1.141869628 1.136686671 1.479276926 0.9123309284 1.160465842 1.217568104 1.388845675 1.176827691 1.416747739 1.204312834 1.394395645 1.252685482 1.356292527
9.455 1.278852295 1.350656566 1.202833525 1.210342051 1.096570407 1.374524165 0.9084204593 1.158521651 1.128896749 1.473232354 0.9361186317 1.16992394 1.224906415 1.3975181 1.182434591 1.411489888 1.201090133 1.393743272 1.249352215 1.355089492
9.558333333 1.282138297 1.34152628 1.207116683 1.209211506 1.098342721 1.377772995 0.9336137296 1.174948953 1.120611559 1.463318518 0.9660897852 1.180625741 1.231160475 1.403631563 1.185249603 1.408817726 1.196480648 1.391513094 1.24373397 1.354231457
9.661666667 1.281607623 1.33304915 1.2113474 1.207443936 1.098621117 1.380245006 0.9605925047 1.192868041 1.11148867 1.451453147 1.001200578 1.191120799 1.24001195 1.411730357 1.190124223 1.402529463 1.188859759 1.382950965 1.243990473 1.351679042
9.765 1.279173706 1.322395015 1.209596253 1.203631161 1.098223943 1.376995842 0.9885409541 1.209812203 1.100047293 1.437509944 1.039265415 1.205179735 1.244309962 1.416376718 1.197362382 1.394315844 1.182860873 1.37153718 1.241983879 1.35145762
9.868333333 1.275195803 1.306578291 1.210541506 1.199238124 1.097085004 1.373572087 1.015922702 1.228910279 1.090405952 1.418528668 1.077214961 1.21705379 1.251270143 1.419700315 1.202169769 1.386802112 1.17795095 1.359974928 1.241206662 1.346577212
9.971666667 1.268844955 1.290599054 1.211839002 1.196399169 1.097227107 1.367300281 1.041996831 1.246221517 1.079246646 1.3984794 1.114625771 1.228977889 1.256255626 1.421579293 1.208686177 1.377356074 1.168922764 1.349033 1.242285496 1.34158576
10.075 1.261694267 1.273488934 1.211313783 1.190338008 1.094560102 1.359278115 1.068925301 1.262318398 1.067692067 1.376296202 1.151117041 1.241683399 1.261108243 1.422360787 1.214714384 1.368736966 1.159548436 1.333757397 1.241553442 1.338035705
10.17833333 1.252786762 1.254881182 1.211301481 1.186299037 1.092794058 1.34577616 1.095023955 1.276984902 1.057601644 1.351870579 1.183715125 1.249929653 1.265225183 1.420849482 1.221662643 1.359802465 1.15120635 1.318131147 1.243587122 1.334873481
10.28166667 1.244587013 1.235077428 1.211552693 1.182113089 1.091511585 1.336565752 1.117382309 1.291755377 1.048191688 1.328075456 1.211625597 1.258943372 1.268264654 1.413951163 1.228213273 1.348929666 1.140690286 1.301081517 1.245423014 1.332154336
10.385 1.235543214 1.215572162 1.209418077 1.175174782 1.093171443 1.325424174 1.137898055 1.301578322 1.038485469 1.303208214 1.235482212 1.268778249 1.2722234 1.406822209 1.233493762 1.33690105 1.130987172 1.283023468 1.246755879 1.326330012
10.48833333 1.225419796 1.195689599 1.206638477 1.168788963 1.092686515 1.311629788 1.157382423 1.306251502 1.0297663 1.275740053 1.254954777 1.276258092 1.272194376 1.397487333 1.238648803 1.325812268 1.121823821 1.266082856 1.248408928 1.321010196
10.59166667 1.214378247 1.174393433 1.20138736 1.161806062 1.095872783 1.299706427 1.170997891 1.308263716 1.023878489 1.249226429 1.268897911 1.279278455 1.27213392 1.387121723 1.241987071 1.313378393 1.11454398 1.249774325 1.249096545 1.313168056
10.695 1.204579727 1.154677745 1.195411252 1.154429634 1.099061844 1.288630481 1.184472478 1.308773785 1.019814824 1.227004642 1.279269665 1.28161207 1.270757026 1.374396678 1.244387491 1.303169723 1.107175794 1.231032734 1.249689846 1.305841486
10.79833333 1.197146483 1.135169789 1.189801906 1.147913849 1.102932656 1.277899726 1.194668943 1.301764996 1.016396807 1.204433068 1.281587221 1.281121696 1.26806396 1.357742851 1.246685091 1.288449127 1.102399788 1.215327496 1.248023813 1.29814885
10.90166667 1.188913201 1.114878309 1.184489424 1.140279749 1.108288564 1.268016689 1.200619493 1.295932158 1.014021358 1.18016422 1.279105443 1.27950579 1.262310258 1.34034108 1.245523581 1.276900053 1.096715259 1.198863569 1.244230186 1.289961365
11.005 1.180450381 1.096472495 1.175920042 1.132291405 1.116075402 1.259646206 1.202648612 1.285483655 1.015250653 1.158241162 1.273553906 1.274742378 1.251798179 1.319448515 1.246376212 1.260781359 1.09259439 1.183794696 1.238231927 1.278984334
11.10833333 1.172483185 1.079411832 1.166236118 1.123861922 1.12356675 1.248692065 1.204319562 1.272321785 1.018400169 1.138880134 1.266014858 1.268819971 1.24532756 1.298439704 1.246023693 1.245210392 1.090324339 1.167570144 1.231844125 1.266745191
11.21166667 1.16446433 1.062944934 1.156088226 1.115494166 1.12982695 1.240659531 1.201809499 1.259625664 1.024040601 1.118908021 1.258963226 1.259212311 1.23534601 1.276095653 1.241728301 1.229454041 1.089934826 1.153846097 1.221548167 1.253640017
11.315 1.157971384 1.048737835 1.145052915 1.104930963 1.136878566 1.232855718 1.193994144 1.243329606 1.031232021 1.10265618 1.249814963 1.247863797 1.220845387 1.251456814 1.238031469 1.210333501 1.089638824 1.141832945 1.212256002 1.237635826
