 distance P2O231NTf2_custom_CLPOL distance P2O231NTf2_LINEAR_custom_CLPOL distance P2O231TCB_custom_CLPOL distance P2O231TCB_LINEAR_custom_CLPOL distance P5551NTf2_custom_CLPOL distance P5551TCB_custom_CLPOL
 0.536000013 0.0214823764 0.636499941 0.0186630804 0.636499941 0.021594936 0.670000017 0.0193816666 0.536000013 0.0169682764 0.569500029 0.0154291084
 0.551999986 0.0217206292 0.655499935 0.0194613021 0.655499935 0.0218468625 0.689999998 0.0200304482 0.551999986 0.0180619825 0.586500049 0.0164994951
 0.568000019 0.0218392666 0.674499929 0.0202116519 0.674499929 0.0221222341 0.709999979 0.0206007585 0.568000019 0.0190367587 0.603500068 0.0174933281
 0.583999991 0.0218859781 0.693499923 0.0209682547 0.693499923 0.0223242436 0.730000019 0.021023117 0.583999991 0.0201394558 0.620500028 0.0185005572
 0.600000024 0.0220025647 0.712499976 0.021625787 0.712499976 0.0224591456 0.75 0.0214663874 0.600000024 0.0212635547 0.637500048 0.0196418297
 0.615999997 0.0219917167 0.73149997 0.0222465843 0.73149997 0.0225538015 0.769999981 0.0219990741 0.615999997 0.022335859 0.654500067 0.0205766093
 0.632000029 0.0218195263 0.750499964 0.0228701178 0.750499964 0.0225486252 0.789999962 0.0224524122 0.632000029 0.0233308654 0.671500087 0.0217078086
 0.648000002 0.0217891335 0.769499958 0.0233682971 0.769499958 0.022540126 0.810000002 0.0226266515 0.648000002 0.0242332332 0.688500047 0.022620298
 0.664000034 0.0216578897 0.788499951 0.0237298924 0.788499951 0.0225102343 0.829999983 0.0227835942 0.664000034 0.0250464771 0.705500066 0.0234721694
 0.680000007 0.021512866 0.807499945 0.0241171811 0.807499945 0.0223264918 0.849999964 0.0229538288 0.680000007 0.0259245094 0.722500086 0.0244062636
 0.69600004 0.0212428533 0.826499939 0.0242478084 0.826499939 0.0221806485 0.870000005 0.0229808968 0.69600004 0.026440775 0.739500046 0.0250262246
 0.712000012 0.020868374 0.845499933 0.0243935809 0.845499933 0.0221086554 0.889999986 0.0229502115 0.712000012 0.0268400684 0.756500065 0.0255457759
 0.728000045 0.0206334442 0.864499927 0.0244882517 0.864499927 0.0217786785 0.909999967 0.0229422972 0.728000045 0.0272535291 0.773500085 0.0261454023
 0.744000018 0.0202210471 0.88349992 0.0243710112 0.88349992 0.0214311182 0.930000007 0.0227406938 0.744000018 0.0273361057 0.790500045 0.0264547449
 0.75999999 0.0197711233 0.902499914 0.0243345685 0.902499914 0.0210062899 0.949999988 0.0225134902 0.75999999 0.0273307301 0.807500064 0.0264798738
 0.776000023 0.0194131583 0.921499968 0.024008831 0.921499968 0.0205429755 0.969999969 0.022205662 0.776000023 0.027104212 0.824500084 0.0267111007
 0.791999996 0.0189917702 0.940499961 0.0236912016 0.940499961 0.0202654544 0.99000001 0.0217320956 0.791999996 0.0267292503 0.841500044 0.0262809116
 0.808000028 0.0184803791 0.959499955 0.023191262 0.959499955 0.0196373444 1.00999999 0.0213110074 0.808000028 0.0262627248 0.858500063 0.0259697083
 0.824000001 0.0178951062 0.978499949 0.0226838961 0.978499949 0.0191436484 1.02999997 0.0208139904 0.824000001 0.0256164894 0.875500083 0.0255423561
 0.840000033 0.0174091235 0.997499943 0.022052059 0.997499943 0.0184878949 1.04999995 0.0202304889 0.840000033 0.0247523319 0.892500043 0.0249309968
 0.856000006 0.0168853197 1.0165 0.0214121137 1.0165 0.0179325603 1.06999993 0.0196414143 0.856000006 0.0237356313 0.909500062 0.0241294783
 0.872000039 0.016243564 1.03549993 0.0208405592 1.03549993 0.0171727724 1.09000003 0.0189232491 0.872000039 0.0226563886 0.926500082 0.0232332181
 0.888000011 0.0156499855 1.05449998 0.0199217722 1.05449998 0.0164758954 1.11000001 0.018372776 0.888000011 0.0216090996 0.943500042 0.0223157443
 0.904000044 0.0150088156 1.07349992 0.0191620439 1.07349992 0.0156997945 1.13 0.0176380947 0.904000044 0.0203446727 0.960500062 0.0211726166
 0.920000017 0.0143838674 1.09249997 0.0183558092 1.09249997 0.0150078004 1.14999998 0.0169302877 0.920000017 0.0191008653 0.977500081 0.0201317556
 0.936000049 0.0137401568 1.11149991 0.01750209 1.11149991 0.0141425142 1.16999996 0.0160604585 0.936000049 0.0178466029 0.994500041 0.0189630091
 0.952000022 0.0130960541 1.13049996 0.0166202355 1.13049996 0.0133989416 1.18999994 0.0153718041 0.952000022 0.016561361 1.01150012 0.0177637618
 0.968000054 0.0123974225 1.14949989 0.0157711096 1.14949989 0.0125944158 1.21000004 0.014466011 0.968000054 0.0152530568 1.02850008 0.0165179744
 0.984000027 0.0117193125 1.16849995 0.0149332201 1.16849995 0.0117258076 1.23000002 0.0138325719 0.984000027 0.0141200665 1.04550004 0.0154629368
 1.0 0.0110308435 1.18749988 0.0139408633 1.18749988 0.010921184 1.25 0.0130916378 1.0 0.0129251201 1.06250012 0.0143489428
 1.01600003 0.0103847878 1.20649993 0.0131454738 1.20649993 0.0101884557 1.26999998 0.0123044793 1.01600003 0.0117803058 1.07950008 0.0131827407
 1.03200006 0.00980107952 1.22549999 0.0122606866 1.22549999 0.00938011892 1.28999996 0.0115234787 1.03200006 0.0107534407 1.09650004 0.0121949688
 1.04799998 0.00910616014 1.24449992 0.0114211366 1.24449992 0.00865364261 1.30999994 0.0108492896 1.04799998 0.00979400519 1.11350012 0.0111425705
 1.06400001 0.00845697615 1.26349998 0.0106235975 1.26349998 0.00795090292 1.32999992 0.0101536978 1.06400001 0.00887395162 1.13050008 0.0103083961
 1.08000004 0.00784561224 1.28249991 0.0098274257 1.28249991 0.00726252235 1.35000002 0.00945116859 1.08000004 0.00804575626 1.14750004 0.009382708
 1.09600008 0.00724069821 1.30149996 0.00901259296 1.30149996 0.00665101968 1.37 0.00876124483 1.09600008 0.00724941865 1.16450012 0.00858441554
