time P2O231NTf2_custom_CLPOL P2O231NTf2_LINEAR_custom_CLPOL P2O231TCB_custom_CLPOL P2O231TCB_LINEAR_custom_CLPOL P5551NTf2_custom_CLPOL P5551TCB_custom_CLPOL P2O231TCB_customADCH_CLPOL P2O231TCB_customADCH_CLPOL_CCAAscaled P5551TCB_customADCH_CLPOL P5551TCB_customADCH_CLPOL_CCAAscaled
3146000.0 22.0738 4.11266 3.97668 0.997878 8.18738 2.98215 21.8809 201.281 8.02473 105.506
3147000.0 22.08 4.11358 3.9776 0.997903 8.1893 2.98272 21.8871 201.345 8.02703 105.538
3148000.0 22.0865 4.11456 3.97861 0.998273 8.19129 2.98339 21.8934 201.41 8.0292 105.57
3149000.0 22.0929 4.11553 3.97954 0.998595 8.19317 2.98419 21.8996 201.474 8.03131 105.602
3150000.0 22.0991 4.11643 3.98046 0.998603 8.19515 2.98497 21.9059 201.539 8.03324 105.634
3151000.0 22.1053 4.11748 3.98139 0.998743 8.19709 2.98563 21.9122 201.603 8.03543 105.667
3152000.0 22.1114 4.11853 3.98213 0.998786 8.19899 2.98642 21.9182 201.668 8.03758 105.699
3153000.0 22.1176 4.11966 3.98286 0.999027 8.20086 2.98721 21.9243 201.733 8.03968 105.732
3154000.0 22.1239 4.12045 3.98392 0.999343 8.20239 2.98757 21.9308 201.798 8.04184 105.764
3155000.0 22.1303 4.12121 3.98477 0.999459 8.20417 2.98842 21.937 201.863 8.04394 105.796
3156000.0 22.1368 4.12217 3.98593 0.999625 8.20636 2.98923 21.9431 201.928 8.04608 105.828
3157000.0 22.1431 4.12336 3.987 0.999915 8.20832 2.98982 21.9492 201.993 8.04858 105.86
3158000.0 22.1494 4.12443 3.98794 1.00003 8.21026 2.99048 21.9555 202.058 8.05055 105.892
3159000.0 22.1559 4.12541 3.98884 1.0002 8.21214 2.99132 21.9618 202.124 8.05318 105.925
3160000.0 22.1623 4.12653 3.98965 1.00033 8.21422 2.99191 21.9682 202.189 8.05534 105.958
3161000.0 22.1684 4.12745 3.99053 1.00044 8.21648 2.99266 21.9743 202.254 8.05729 105.99
3162000.0 22.1746 4.12845 3.99151 1.00057 8.2185 2.99324 21.9803 202.319 8.05903 106.023
3163000.0 22.1809 4.12948 3.99254 1.00078 8.22047 2.99394 21.9867 202.384 8.06106 106.055
3164000.0 22.1871 4.13045 3.99325 1.00114 8.22237 2.99487 21.9931 202.449 8.06318 106.088
3165000.0 22.1934 4.13139 3.99424 1.00128 8.22424 2.99567 21.9997 202.513 8.06545 106.12
3166000.0 22.2 4.13235 3.99502 1.00134 8.22616 2.99642 22.0063 202.579 8.06797 106.153
3167000.0 22.2063 4.13335 3.99619 1.00127 8.22804 2.99699 22.0127 202.644 8.07002 106.186
3168000.0 22.2126 4.13442 3.99705 1.00151 8.22983 2.99776 22.0191 202.708 8.07191 106.219
3169000.0 22.2189 4.13551 3.99806 1.00182 8.23182 2.99833 22.0254 202.774 8.07419 106.251
3170000.0 22.225 4.13652 3.99899 1.00204 8.23396 2.99894 22.0318 202.839 8.07625 106.284
3171000.0 22.2311 4.13754 3.99986 1.00207 8.236 2.99951 22.0382 202.904 8.07843 106.317
3172000.0 22.2374 4.13874 4.00062 1.00199 8.2383 3.00018 22.0449 202.97 8.08048 106.349
3173000.0 22.2436 4.13966 4.00156 1.00223 8.24012 3.00098 22.0513 203.035 8.08254 106.381
3174000.0 22.2497 4.14036 4.00258 1.00228 8.24197 3.00165 22.0574 203.1 8.08498 106.414
3175000.0 22.256 4.14123 4.00345 1.00248 8.2437 3.00244 22.0639 203.164 8.08721 106.446
3176000.0 22.2622 4.142 4.00428 1.00283 8.24571 3.00316 22.0701 203.229 8.08954 106.479
3177000.0 22.2685 4.14295 4.00527 1.00286 8.24786 3.00379 22.0763 203.294 8.09146 106.511
3178000.0 22.2751 4.14408 4.00638 1.00302 8.24975 3.00433 22.0828 203.359 8.0935 106.544
3179000.0 22.2813 4.14528 4.00744 1.00307 8.25191 3.00492 22.0889 203.424 8.09599 106.576
3180000.0 22.2878 4.14641 4.00834 1.00328 8.25382 3.00549 22.0953 203.488 8.0982 106.609
3181000.0 22.2943 4.14719 4.00924 1.00341 8.25588 3.00636 22.1016 203.553 8.10008 106.641
3182000.0 22.3006 4.14783 4.01015 1.00359 8.25759 3.00701 22.1077 203.618 8.10228 106.673
3183000.0 22.307 4.14863 4.01112 1.00379 8.25922 3.00763 22.1141 203.683 8.10432 106.706
3184000.0 22.3134 4.14954 4.012 1.00407 8.26094 3.00838 22.1207 203.748 8.10673 106.739
3185000.0 22.3197 4.15059 4.01292 1.00408 8.26289 3.00898 22.127 203.813 8.10865 106.772
3186000.0 22.3259 4.15161 4.01406 1.00406 8.26498 3.00957 22.1334 203.877 8.11072 106.804
3187000.0 22.3321 4.15261 4.01509 1.0043 8.26672 3.01014 22.1398 203.942 8.11295 106.837
3188000.0 22.3384 4.1537 4.01607 1.00444 8.26857 3.01059 22.1461 204.006 8.11536 106.869
3189000.0 22.3448 4.1547 4.01672 1.00465 8.27062 3.01132 22.1526 204.071 8.11758 106.902
3190000.0 22.3512 4.1556 4.01777 1.00478 8.27247 3.01186 22.1589 204.136 8.11982 106.934
3191000.0 22.3573 4.15662 4.01885 1.00495 8.27433 3.01273 22.1652 204.201 8.12213 106.967
3192000.0 22.3637 4.15764 4.01993 1.0052 8.27626 3.01358 22.1713 204.266 8.12435 106.999
3193000.0 22.3704 4.15858 4.0208 1.00529 8.27813 3.01411 22.1778 204.331 8.12628 107.031
3194000.0 22.377 4.15962 4.02187 1.00544 8.28001 3.01443 22.1842 204.396 8.12845 107.064
3195000.0 22.3836 4.1604 4.02274 1.00547 8.2821 3.01509 22.1905 204.461 8.13042 107.095
3196000.0 22.39 4.16142 4.02342 1.00577 8.28415 3.01584 22.1968 204.526 8.13252 107.127
3197000.0 22.3963 4.16236 4.02435 1.00585 8.28635 3.01647 22.2033 204.592 8.1345 107.159
3198000.0 22.4027 4.16323 4.02536 1.00611 8.28824 3.0172 22.2097 204.657 8.1367 107.192
3199000.0 22.409 4.16411 4.02623 1.00631 8.29004 3.01795 22.216 204.722 8.13866 107.224
3200000.0 22.4154 4.16506 4.02731 1.00659 8.2918 3.01859 22.2224 204.787 8.14078 107.257
3201000.0 22.4218 4.1662 4.02831 1.00661 8.2937 3.01924 22.229 204.853 8.14245 107.289
3202000.0 22.4285 4.16726 4.02912 1.00661 8.29527 3.01959 22.2353 204.917 8.14445 107.321
3203000.0 22.4351 4.16816 4.03011 1.00681 8.29711 3.02037 22.2417 204.983 8.1466 107.353
3204000.0 22.4418 4.16902 4.03099 1.00703 8.29928 3.021 22.2481 205.048 8.14909 107.385
3205000.0 22.4484 4.17001 4.03173 1.00732 8.30122 3.02156 22.2545 205.113 8.15159 107.417
3206000.0 22.4551 4.17101 4.03248 1.00746 8.30291 3.02235 22.261 205.179 8.15366 107.449
3207000.0 22.4613 4.17185 4.03353 1.00762 8.30484 3.02297 22.2675 205.244 8.15564 107.481
3208000.0 22.4677 4.17276 4.03463 1.00763 8.30673 3.0236 22.2737 205.309 8.15762 107.513
3209000.0 22.4738 4.17383 4.03539 1.00783 8.30869 3.02421 22.2799 205.374 8.15974 107.545
3210000.0 22.4798 4.17469 4.03638 1.00805 8.31048 3.02507 22.286 205.439 8.1617 107.577
3211000.0 22.4864 4.17599 4.03728 1.00824 8.31233 3.02558 22.2925 205.504 8.16396 107.61
3212000.0 22.4931 4.17662 4.03832 1.00851 8.31417 3.02627 22.2986 205.569 8.16612 107.642
3213000.0 22.4996 4.17745 4.0391 1.00861 8.31604 3.02697 22.3049 205.634 8.16857 107.676
3214000.0 22.5063 4.17834 4.04001 1.00868 8.31791 3.02769 22.3112 205.699 8.17095 107.708
3215000.0 22.513 4.17948 4.04081 1.00871 8.31997 3.02852 22.3178 205.764 8.17262 107.741
3216000.0 22.5197 4.18054 4.04167 1.00901 8.32175 3.02924 22.3243 205.829 8.17463 107.773
3217000.0 22.5262 4.18149 4.04281 1.0091 8.32344 3.02996 22.3307 205.895 8.17652 107.806
3218000.0 22.5323 4.18264 4.0438 1.00933 8.32518 3.03062 22.3371 205.96 8.17839 107.838
3219000.0 22.5384 4.18374 4.04483 1.00956 8.32681 3.03111 22.3434 206.025 8.18049 107.871
3220000.0 22.5447 4.18484 4.04574 1.00959 8.3285 3.0317 22.3493 206.09 8.18298 107.904
3221000.0 22.5513 4.18576 4.04634 1.00972 8.33041 3.03242 22.3554 206.155 8.18505 107.936
3222000.0 22.5579 4.1865 4.04704 1.00981 8.33231 3.03308 22.3617 206.221 8.18729 107.969
3223000.0 22.5646 4.18749 4.04811 1.00986 8.33422 3.03391 22.3676 206.287 8.1895 108.001
3224000.0 22.5709 4.18848 4.0493 1.01014 8.33608 3.03469 22.3743 206.352 8.19189 108.034
3225000.0 22.5774 4.18957 4.05044 1.0103 8.33817 3.0353 22.3808 206.418 8.19395 108.066
3226000.0 22.5841 4.19061 4.0512 1.01042 8.33994 3.03589 22.3874 206.483 8.1959 108.098
3227000.0 22.5907 4.19164 4.05205 1.01047 8.34178 3.03653 22.3938 206.549 8.19772 108.131
3228000.0 22.597 4.19263 4.05279 1.01074 8.34362 3.03716 22.4002 206.614 8.19975 108.163
3229000.0 22.6031 4.19366 4.05372 1.01071 8.34557 3.03791 22.4066 206.679 8.2018 108.195
3230000.0 22.6094 4.19469 4.05479 1.01095 8.34707 3.03855 22.413 206.745 8.20409 108.228
3231000.0 22.6157 4.19576 4.05575 1.01111 8.34882 3.03912 22.4195 206.81 8.20646 108.26
3232000.0 22.622 4.19658 4.05664 1.01121 8.35066 3.03985 22.4257 206.875 8.20863 108.293
3233000.0 22.6286 4.19759 4.05738 1.01153 8.35259 3.04039 22.4322 206.94 8.21062 108.326
3234000.0 22.6353 4.19873 4.0583 1.01162 8.3544 3.04109 22.4387 207.005 8.2126 108.359
3235000.0 22.642 4.19988 4.05938 1.0115 8.35623 3.04201 22.445 207.07 8.21481 108.391
3236000.0 22.6485 4.20097 4.06024 1.0117 8.3583 3.04292 22.4513 207.135 8.21703 108.424
3237000.0 22.655 4.20196 4.06117 1.01202 8.36034 3.04386 22.4574 207.2 8.219 108.457
3238000.0 22.6615 4.2028 4.06199 1.01209 8.36239 3.04425 22.4636 207.265 8.22124 108.49
3239000.0 22.6678 4.20353 4.06286 1.01225 8.3643 3.04473 22.4698 207.331 8.22352 108.522
3240000.0 22.6741 4.20419 4.06388 1.01242 8.36609 3.04527 22.4762 207.396 8.22573 108.555
3241000.0 22.6807 4.20503 4.06479 1.01261 8.3678 3.04609 22.4826 207.462 8.22826 108.588
3242000.0 22.6872 4.20606 4.06554 1.01266 8.3697 3.04706 22.4889 207.527 8.23035 108.62
3243000.0 22.6938 4.20702 4.06644 1.01293 8.37146 3.04778 22.4953 207.593 8.23222 108.653
3244000.0 22.7002 4.20826 4.06746 1.01309 8.37331 3.04843 22.5018 207.659 8.23414 108.686
3245000.0 22.7067 4.20941 4.06844 1.01338 8.37519 3.04909 22.5084 207.724 8.23644 108.718
3246000.0 22.7131 4.21026 4.06931 1.01334 8.37704 3.04948 22.5149 207.789 8.23895 108.75
3247000.0 22.7197 4.21106 4.07021 1.01347 8.37902 3.05012 22.5213 207.854 8.24142 108.783
3248000.0 22.7263 4.21202 4.07115 1.01371 8.3811 3.0507 22.5277 207.919 8.24336 108.815
3249000.0 22.7328 4.21293 4.07239 1.01396 8.38282 3.0514 22.5338 207.984 8.24533 108.849
3250000.0 22.7395 4.21381 4.07321 1.01416 8.38481 3.0522 22.5402 208.049 8.24729 108.882
3251000.0 22.7459 4.2148 4.07407 1.01447 8.38681 3.05302 22.5465 208.114 8.24921 108.915
3252000.0 22.7524 4.21585 4.07529 1.01457 8.38866 3.05365 22.5527 208.179 8.25131 108.948
