time P2O231NTf2_custom_CLPOL P2O231NTf2_LINEAR_custom_CLPOL P2O231TCB_custom_CLPOL P2O231TCB_LINEAR_custom_CLPOL P5551NTf2_custom_CLPOL P5551TCB_custom_CLPOL P2O231TCB_customADCH_CLPOL P2O231TCB_customADCH_CLPOL_CCAAscaled P5551TCB_customADCH_CLPOL P5551TCB_customADCH_CLPOL_CCAAscaled
3066000.0 21.8039 3.97007 3.88556 1.07841 7.97275 2.87506 20.9332 194.287 8.16953 102.676
3067000.0 21.8104 3.97108 3.88642 1.07872 7.9748 2.87577 20.9398 194.353 8.17189 102.708
3068000.0 21.8171 3.97225 3.88734 1.07891 7.9769 2.8766 20.9466 194.419 8.17421 102.739
3069000.0 21.8237 3.97347 3.88828 1.07899 7.97905 2.87741 20.9533 194.485 8.17658 102.77
3070000.0 21.8306 3.97454 3.88935 1.07916 7.98127 2.87815 20.9599 194.552 8.17913 102.802
3071000.0 21.8376 3.97543 3.89047 1.07953 7.98294 2.87864 20.9667 194.618 8.18175 102.833
3072000.0 21.8444 3.97639 3.89148 1.07964 7.98502 2.87923 20.9732 194.684 8.18375 102.865
3073000.0 21.8511 3.97737 3.89241 1.08005 7.98755 2.87983 20.98 194.751 8.18605 102.896
3074000.0 21.8579 3.97835 3.89349 1.08019 7.98958 2.88062 20.9867 194.817 8.18818 102.928
3075000.0 21.8645 3.9794 3.89445 1.08031 7.99203 2.88119 20.9935 194.883 8.19048 102.96
3076000.0 21.8711 3.98034 3.89542 1.08056 7.99416 2.88182 21.0001 194.949 8.19288 102.991
3077000.0 21.8774 3.98149 3.89631 1.08094 7.99605 2.88254 21.0069 195.015 8.19518 103.023
3078000.0 21.884 3.98239 3.89724 1.08103 7.9982 2.88328 21.0137 195.082 8.19746 103.054
3079000.0 21.8906 3.98315 3.89816 1.08114 8.0001 2.88392 21.0204 195.149 8.19967 103.085
3080000.0 21.8973 3.98394 3.89908 1.08142 8.00197 2.88437 21.0273 195.215 8.20222 103.117
3081000.0 21.9039 3.98467 3.89998 1.08167 8.00411 2.88503 21.0341 195.282 8.2046 103.148
3082000.0 21.9106 3.98563 3.90106 1.08181 8.00629 2.88582 21.0408 195.348 8.20698 103.179
3083000.0 21.9173 3.98665 3.90199 1.08205 8.00835 2.88662 21.0476 195.414 8.20893 103.211
3084000.0 21.9241 3.98737 3.90303 1.08208 8.01034 2.88732 21.0543 195.48 8.21121 103.242
3085000.0 21.9306 3.98816 3.90388 1.08228 8.01254 2.88776 21.0612 195.545 8.21329 103.274
3086000.0 21.937 3.9892 3.90494 1.08261 8.01488 2.88852 21.0681 195.611 8.21574 103.305
3087000.0 21.9436 3.99 3.90599 1.08283 8.01719 2.88933 21.0748 195.676 8.21813 103.337
3088000.0 21.9502 3.99095 3.90697 1.08309 8.01925 2.88993 21.0815 195.742 8.22034 103.368
3089000.0 21.9568 3.99192 3.90796 1.08318 8.02156 2.89057 21.0882 195.808 8.22271 103.4
3090000.0 21.9634 3.99283 3.90887 1.08337 8.02347 2.89128 21.0948 195.874 8.22498 103.431
3091000.0 21.9701 3.99365 3.90985 1.08348 8.02557 2.89187 21.1014 195.939 8.22711 103.462
3092000.0 21.9767 3.9946 3.91106 1.08364 8.02762 2.8925 21.108 196.004 8.22902 103.494
3093000.0 21.9832 3.99546 3.91221 1.08381 8.0297 2.89318 21.1146 196.069 8.23132 103.526
3094000.0 21.9897 3.9965 3.91304 1.08396 8.03159 2.89395 21.1214 196.135 8.23366 103.557
3095000.0 21.9963 3.99725 3.91399 1.08414 8.034 2.89454 21.1283 196.2 8.23603 103.588
3096000.0 22.0028 3.99824 3.91459 1.0844 8.03629 2.89513 21.1349 196.265 8.23795 103.619
3097000.0 22.0094 3.99938 3.91582 1.08472 8.03836 2.89577 21.1418 196.331 8.24019 103.65
3098000.0 22.0162 4.00035 3.91678 1.08483 8.04041 2.89649 21.1484 196.397 8.24262 103.681
3099000.0 22.0228 4.00139 3.91792 1.08498 8.04256 2.89697 21.1551 196.463 8.24489 103.712
3100000.0 22.0298 4.00217 3.91901 1.08527 8.04475 2.89763 21.1616 196.529 8.2473 103.743
3101000.0 22.0367 4.00278 3.91984 1.08545 8.04692 2.89835 21.1679 196.595 8.24958 103.774
3102000.0 22.0436 4.00382 3.92067 1.08565 8.04884 2.89912 21.1742 196.66 8.25152 103.806
3103000.0 22.0504 4.00473 3.9216 1.08585 8.0509 2.8996 21.181 196.726 8.25397 103.837
3104000.0 22.057 4.00592 3.92259 1.08584 8.05293 2.90026 21.1878 196.792 8.25601 103.868
3105000.0 22.0636 4.00695 3.92352 1.08621 8.05512 2.90101 21.1947 196.858 8.25842 103.899
3106000.0 22.0702 4.00795 3.92457 1.0863 8.0575 2.90173 21.2012 196.924 8.26065 103.93
3107000.0 22.0765 4.00888 3.9256 1.08662 8.0596 2.90221 21.2076 196.99 8.26313 103.961
3108000.0 22.0832 4.00988 3.92637 1.08678 8.06186 2.90302 21.2139 197.056 8.26559 103.992
3109000.0 22.09 4.01093 3.92724 1.08678 8.06375 2.90378 21.2206 197.122 8.26797 104.023
3110000.0 22.0967 4.01185 3.92811 1.08714 8.06583 2.90459 21.2269 197.188 8.26989 104.054
3111000.0 22.1032 4.01292 3.92892 1.08735 8.06797 2.90519 21.2335 197.254 8.27212 104.086
3112000.0 22.11 4.0138 3.93005 1.08757 8.07006 2.90582 21.2401 197.32 8.27428 104.117
3113000.0 22.1168 4.01465 3.93104 1.08792 8.07236 2.9065 21.2466 197.386 8.27674 104.149
3114000.0 22.1233 4.0157 3.93208 1.08793 8.0746 2.9072 21.2534 197.452 8.27889 104.18
3115000.0 22.1298 4.0167 3.93301 1.08814 8.07672 2.90794 21.2603 197.518 8.28127 104.211
3116000.0 22.1364 4.01753 3.93381 1.08824 8.07883 2.90853 21.2672 197.584 8.28348 104.242
3117000.0 22.1434 4.01865 3.93473 1.08859 8.08097 2.90922 21.2736 197.65 8.28584 104.274
3118000.0 22.1502 4.01962 3.93574 1.08876 8.08316 2.90987 21.28 197.716 8.288 104.305
3119000.0 22.1567 4.02039 3.93673 1.08906 8.08534 2.9105 21.2866 197.782 8.29019 104.336
3120000.0 22.1633 4.02149 3.93779 1.08926 8.08754 2.91111 21.2932 197.848 8.29242 104.367
3121000.0 22.17 4.02235 3.93841 1.08929 8.08971 2.9117 21.2998 197.914 8.29454 104.398
3122000.0 22.1765 4.02323 3.93936 1.08947 8.09165 2.91235 21.3061 197.98 8.29677 104.429
3123000.0 22.1832 4.02402 3.94033 1.08965 8.09396 2.91308 21.3127 198.046 8.29876 104.461
3124000.0 22.1898 4.02517 3.94143 1.08993 8.09616 2.91389 21.3191 198.112 8.3011 104.492
3125000.0 22.1964 4.0264 3.94256 1.09001 8.09824 2.91458 21.3258 198.177 8.30344 104.524
3126000.0 22.203 4.02742 3.94339 1.09013 8.10036 2.91505 21.3325 198.243 8.30573 104.555
3127000.0 22.21 4.02827 3.94422 1.09054 8.10245 2.91587 21.3391 198.309 8.30802 104.586
3128000.0 22.2168 4.02919 3.94514 1.09057 8.10458 2.9165 21.3458 198.375 8.31018 104.617
3129000.0 22.2234 4.03015 3.94607 1.09084 8.10674 2.91718 21.3522 198.441 8.31209 104.649
3130000.0 22.2298 4.03131 3.94702 1.09094 8.10868 2.91783 21.3587 198.507 8.31414 104.68
3131000.0 22.2364 4.03222 3.94799 1.09098 8.11074 2.91827 21.3653 198.573 8.3164 104.711
3132000.0 22.243 4.03348 3.94895 1.09128 8.11287 2.91892 21.3717 198.639 8.31885 104.742
3133000.0 22.2494 4.03452 3.94986 1.09156 8.11493 2.91985 21.3785 198.706 8.32104 104.773
3134000.0 22.2562 4.03544 3.95072 1.09176 8.11701 2.92044 21.3851 198.771 8.32331 104.804
3135000.0 22.2629 4.03647 3.95176 1.09188 8.11936 2.92137 21.3917 198.837 8.32561 104.835
3136000.0 22.2696 4.03749 3.95274 1.09202 8.12153 2.92198 21.3983 198.903 8.32784 104.866
3137000.0 22.2761 4.0383 3.95363 1.09224 8.12367 2.92253 21.4049 198.969 8.33013 104.897
3138000.0 22.2828 4.03915 3.95474 1.09264 8.12588 2.92307 21.4113 199.034 8.33239 104.928
3139000.0 22.2893 4.04027 3.95573 1.09283 8.12802 2.92371 21.418 199.1 8.3343 104.959
3140000.0 22.2956 4.04155 3.95661 1.09292 8.12999 2.92431 21.4246 199.166 8.33651 104.99
3141000.0 22.3022 4.04251 3.95771 1.09302 8.13224 2.92509 21.4312 199.232 8.33881 105.021
3142000.0 22.3089 4.04335 3.95865 1.09339 8.13454 2.92555 21.4382 199.298 8.34105 105.053
3143000.0 22.3155 4.04424 3.95957 1.09348 8.13662 2.92619 21.4446 199.365 8.34333 105.084
3144000.0 22.3219 4.04512 3.96029 1.0938 8.13865 2.9268 21.4512 199.431 8.34575 105.115
3145000.0 22.3283 4.04614 3.96116 1.09383 8.1407 2.92739 21.4579 199.497 8.34807 105.146
3146000.0 22.335 4.04705 3.96233 1.094 8.14276 2.92806 21.4644 199.563 8.35054 105.177
3147000.0 22.3415 4.04799 3.96336 1.09422 8.14512 2.92876 21.471 199.629 8.35293 105.208
3148000.0 22.3479 4.04895 3.96439 1.09438 8.14744 2.92943 21.4775 199.695 8.35519 105.24
3149000.0 22.3544 4.04985 3.96529 1.09465 8.14962 2.93031 21.4839 199.761 8.35723 105.271
3150000.0 22.3608 4.05075 3.96627 1.09492 8.15156 2.93084 21.4904 199.827 8.35912 105.303
3151000.0 22.3673 4.05179 3.96724 1.0951 8.15361 2.93135 21.4968 199.893 8.36111 105.334
3152000.0 22.3741 4.05268 3.96819 1.0953 8.15554 2.93196 21.5034 199.959 8.36353 105.365
3153000.0 22.3806 4.05376 3.9692 1.09555 8.1576 2.93244 21.5098 200.026 8.36593 105.396
3154000.0 22.3873 4.05468 3.97014 1.0958 8.15964 2.93324 21.5164 200.093 8.36855 105.427
3155000.0 22.394 4.05572 3.97122 1.09592 8.16167 2.93383 21.5231 200.159 8.37077 105.458
3156000.0 22.4007 4.05656 3.97228 1.09609 8.16356 2.93471 21.5297 200.225 8.37282 105.488
3157000.0 22.4072 4.05736 3.97323 1.09633 8.16575 2.93542 21.5362 200.291 8.37526 105.519
3158000.0 22.4139 4.05826 3.97393 1.09648 8.16787 2.93622 21.5426 200.358 8.37746 105.55
3159000.0 22.4203 4.05902 3.97482 1.09669 8.17004 2.93701 21.549 200.424 8.37952 105.581
3160000.0 22.4267 4.05998 3.97569 1.09701 8.17206 2.93766 21.5556 200.491 8.38142 105.612
3161000.0 22.4336 4.06092 3.97678 1.09703 8.17394 2.93823 21.5623 200.556 8.38373 105.643
3162000.0 22.4402 4.06196 3.97791 1.09728 8.17597 2.93888 21.5688 200.622 8.38606 105.675
3163000.0 22.4468 4.06305 3.97878 1.09758 8.17791 2.93984 21.5755 200.688 8.38847 105.706
3164000.0 22.4534 4.06369 3.97964 1.09771 8.17992 2.94038 21.582 200.754 8.39074 105.737
3165000.0 22.4597 4.06435 3.9804 1.09781 8.18192 2.94099 21.5884 200.82 8.39306 105.769
3166000.0 22.4662 4.06542 3.98122 1.09806 8.18383 2.94124 21.5946 200.886 8.39529 105.8
3167000.0 22.4725 4.06645 3.98232 1.09834 8.18596 2.94182 21.6011 200.951 8.39748 105.832
3168000.0 22.4791 4.06744 3.98327 1.09855 8.18809 2.94293 21.6074 201.017 8.39979 105.863
3169000.0 22.4855 4.06844 3.9846 1.09854 8.19037 2.94371 21.6138 201.083 8.40184 105.894
3170000.0 22.492 4.06941 3.98535 1.09872 8.19253 2.94429 21.6202 201.149 8.4039 105.926
3171000.0 22.4985 4.0703 3.98637 1.09917 8.19456 2.94475 21.6267 201.215 8.40625 105.958
3172000.0 22.5053 4.07124 3.98746 1.09944 8.19662 2.94548 21.6331 201.281 8.40842 105.99
3173000.0 22.5118 4.0721 3.98838 1.09955 8.19882 2.94605 21.6397 201.347 8.41065 106.021
3174000.0 22.5187 4.07303 3.98934 1.09965 8.2009 2.94677 21.6461 201.412 8.41268 106.053
3175000.0 22.5252 4.07394 3.99013 1.09988 8.20307 2.94747 21.6526 201.478 8.41504 106.084
3176000.0 22.5321 4.07494 3.99126 1.10008 8.20539 2.94807 21.6592 201.544 8.41727 106.115
3177000.0 22.5387 4.07594 3.99211 1.10026 8.20754 2.94893 21.6656 201.609 8.41945 106.147
3178000.0 22.5454 4.07703 3.99316 1.1006 8.20968 2.94973 21.672 201.675 8.42172 106.179
3179000.0 22.5522 4.078 3.99412 1.10073 8.21177 2.95022 21.6785 201.741 8.42391 106.211
3180000.0 22.5589 4.07916 3.99487 1.10092 8.21388 2.95087 21.685 201.806 8.42622 106.242
3181000.0 22.5655 4.08024 3.99566 1.10102 8.21602 2.95146 21.6915 201.873 8.42861 106.273
3182000.0 22.5719 4.08115 3.99666 1.10108 8.21822 2.95222 21.6979 201.938 8.43089 106.305
3183000.0 22.5785 4.0818 3.99748 1.10138 8.22027 2.95301 21.7045 202.004 8.43288 106.336
3184000.0 22.5849 4.08286 3.99871 1.10175 8.22248 2.9538 21.711 202.07 8.43491 106.368
3185000.0 22.5915 4.08388 3.99971 1.10194 8.22459 2.95474 21.7174 202.135 8.43719 106.4
3186000.0 22.5978 4.0846 4.00077 1.10209 8.22684 2.95538 21.7241 202.201 8.43919 106.431
3187000.0 22.6044 4.0855 4.00162 1.10209 8.22908 2.95582 21.7306 202.266 8.44126 106.463
3188000.0 22.611 4.08638 4.0025 1.10232 8.23113 2.95622 21.7373 202.332 8.44362 106.494
3189000.0 22.6176 4.0874 4.00317 1.10257 8.23329 2.95708 21.744 202.397 8.44607 106.526
3190000.0 22.6245 4.08839 4.00432 1.10285 8.23555 2.95784 21.7508 202.462 8.44814 106.558
3191000.0 22.6311 4.08936 4.00549 1.10296 8.23758 2.95863 21.7572 202.528 8.45022 106.588
3192000.0 22.6376 4.0904 4.00669 1.10327 8.23942 2.95921 21.7637 202.593 8.45236 106.62
3193000.0 22.6443 4.09142 4.00749 1.10338 8.24142 2.95984 21.7702 202.66 8.45458 106.652
3194000.0 22.6508 4.09228 4.00826 1.10349 8.24362 2.96024 21.7767 202.726 8.45682 106.683
3195000.0 22.6574 4.09321 4.00921 1.10363 8.24586 2.961 21.7833 202.791 8.45894 106.714
3196000.0 22.6637 4.09408 4.01012 1.10383 8.24806 2.96177 21.7897 202.857 8.4612 106.745
3197000.0 22.6702 4.09495 4.01095 1.10417 8.25034 2.96258 21.7959 202.923 8.46359 106.777
3198000.0 22.677 4.09599 4.01199 1.10446 8.25248 2.96321 21.8023 202.988 8.46581 106.809
3199000.0 22.6836 4.09693 4.01282 1.10451 8.2546 2.96376 21.8087 203.055 8.46788 106.84
3200000.0 22.6903 4.09783 4.01401 1.10467 8.2569 2.96445 21.8153 203.12 8.46992 106.871
3201000.0 22.6969 4.09891 4.01493 1.10467 8.25887 2.96503 21.8218 203.186 8.47232 106.902
3202000.0 22.7035 4.10002 4.01583 1.10496 8.26084 2.96553 21.8283 203.252 8.47459 106.933
3203000.0 22.7101 4.10092 4.01698 1.1052 8.26287 2.96626 21.8349 203.318 8.47672 106.965
3204000.0 22.7165 4.10182 4.01775 1.10555 8.26475 2.96701 21.8414 203.384 8.47899 106.995
3205000.0 22.7232 4.10267 4.01869 1.10577 8.26676 2.96767 21.8481 203.451 8.48113 107.026
3206000.0 22.7299 4.10356 4.01957 1.10605 8.26883 2.96822 21.8546 203.517 8.48336 107.058
3207000.0 22.7363 4.10455 4.02054 1.10621 8.27096 2.9688 21.8611 203.583 8.48564 107.089
3208000.0 22.7428 4.10524 4.02146 1.1064 8.27308 2.96932 21.8679 203.649 8.48791 107.12
3209000.0 22.7494 4.10597 4.02238 1.10663 8.27529 2.97003 21.8743 203.715 8.49025 107.151
3210000.0 22.7559 4.10688 4.02321 1.10675 8.27759 2.97089 21.8809 203.781 8.49242 107.183
3211000.0 22.7627 4.10783 4.02423 1.10711 8.27977 2.97144 21.8875 203.848 8.49452 107.214
3212000.0 22.7692 4.10897 4.02527 1.1071 8.28174 2.97207 21.8941 203.914 8.49678 107.245
3213000.0 22.7758 4.11002 4.02615 1.10717 8.28374 2.97281 21.9007 203.981 8.49894 107.275
3214000.0 22.7826 4.11088 4.02713 1.10748 8.28591 2.97367 21.9075 204.047 8.501 107.307
3215000.0 22.7894 4.11159 4.02812 1.1078 8.28793 2.97435 21.9142 204.114 8.50324 107.338
3216000.0 22.796 4.11242 4.02893 1.10799 8.28998 2.97498 21.9205 204.18 8.50539 107.369
3217000.0 22.8026 4.11335 4.02964 1.10824 8.29208 2.97567 21.9268 204.246 8.5078 107.4
3218000.0 22.8094 4.1143 4.03069 1.10838 8.29413 2.97627 21.9331 204.312 8.50984 107.432
3219000.0 22.8159 4.11539 4.0318 1.10862 8.29639 2.97695 21.9396 204.378 8.51208 107.463
3220000.0 22.8224 4.11632 4.03289 1.10867 8.2987 2.97755 21.9462 204.444 8.51421 107.494
3221000.0 22.8291 4.11719 4.03397 1.10907 8.30095 2.97814 21.9527 204.509 8.51647 107.526
3222000.0 22.8358 4.118 4.03493 1.10915 8.3028 2.97883 21.9591 204.575 8.51877 107.557
3223000.0 22.8426 4.11885 4.03575 1.10943 8.30488 2.97943 21.9653 204.641 8.52101 107.589
3224000.0 22.8491 4.1198 4.03682 1.10965 8.30701 2.98013 21.9717 204.706 8.52327 107.62
3225000.0 22.8557 4.1207 4.03771 1.10991 8.30919 2.98048 21.9781 204.772 8.52547 107.652
3226000.0 22.8622 4.12169 4.03858 1.11009 8.31127 2.98115 21.9844 204.837 8.52747 107.684
3227000.0 22.8687 4.12269 4.03946 1.11019 8.31355 2.98186 21.9906 204.903 8.53006 107.715
3228000.0 22.8753 4.12394 4.04048 1.11019 8.31564 2.9825 21.997 204.968 8.53234 107.747
3229000.0 22.8818 4.12465 4.04148 1.1106 8.31762 2.98323 22.0032 205.034 8.53454 107.779
3230000.0 22.8884 4.12542 4.04234 1.11084 8.31966 2.98396 22.0096 205.101 8.53671 107.81
3231000.0 22.8949 4.12609 4.04327 1.11105 8.32167 2.98447 22.016 205.166 8.53912 107.842
3232000.0 22.9015 4.12703 4.04406 1.11109 8.32403 2.98522 22.0226 205.232 8.54149 107.873
3233000.0 22.9083 4.12808 4.04521 1.11123 8.32614 2.98568 22.0292 205.299 8.54375 107.904
3234000.0 22.915 4.12906 4.04613 1.11139 8.32841 2.9864 22.0354 205.366 8.54618 107.935
3235000.0 22.9218 4.12976 4.04703 1.11173 8.33056 2.98717 22.0417 205.432 8.54803 107.967
3236000.0 22.9284 4.13062 4.04799 1.11197 8.33272 2.98754 22.0481 205.499 8.55019 107.999
3237000.0 22.9351 4.13133 4.04897 1.112 8.33502 2.98843 22.0547 205.565 8.55226 108.03
3238000.0 22.9417 4.13237 4.04976 1.11229 8.33694 2.98889 22.0609 205.632 8.55455 108.061
3239000.0 22.9482 4.13343 4.05063 1.11243 8.3388 2.9899 22.0673 205.698 8.55708 108.093
3240000.0 22.9547 4.13441 4.05153 1.11273 8.34066 2.9904 22.0736 205.763 8.55957 108.124
3241000.0 22.9612 4.13552 4.05239 1.11293 8.34282 2.99098 22.0798 205.83 8.56178 108.156
3242000.0 22.9675 4.13629 4.0534 1.1131 8.34478 2.99151 22.086 205.895 8.56397 108.187
3243000.0 22.9739 4.13705 4.05435 1.1133 8.34673 2.99219 22.0922 205.961 8.56624 108.219
3244000.0 22.9803 4.13809 4.0553 1.11363 8.34883 2.99277 22.0986 206.027 8.56847 108.25
3245000.0 22.9868 4.13884 4.05602 1.11388 8.3513 2.99363 22.1048 206.093 8.57055 108.282
3246000.0 22.9933 4.13963 4.05695 1.11393 8.35342 2.9944 22.1112 206.159 8.57268 108.313
3247000.0 23.0 4.1408 4.05789 1.11408 8.35538 2.99495 22.1175 206.224 8.57494 108.344
3248000.0 23.0062 4.14206 4.05877 1.11435 8.35745 2.99584 22.1241 206.29 8.57724 108.375
3249000.0 23.0125 4.1431 4.0597 1.11471 8.35939 2.99657 22.1304 206.357 8.57973 108.406
3250000.0 23.0191 4.14402 4.06065 1.11492 8.36119 2.99703 22.1365 206.423 8.58194 108.437
3251000.0 23.0256 4.1449 4.06144 1.11504 8.36308 2.99768 22.1428 206.489 8.58411 108.468
3252000.0 23.032 4.14561 4.06242 1.11539 8.36505 2.99833 22.1493 206.555 8.58635 108.499
