 distance P2O231NTf2_custom_CLPOL distance P2O231NTf2_LINEAR_custom_CLPOL distance P2O231TCB_custom_CLPOL distance P2O231TCB_LINEAR_custom_CLPOL distance P5551NTf2_custom_CLPOL distance P5551TCB_custom_CLPOL
 0.000259249995 0.00596915651 0.000256200001 0.00668215612 0.000390399975 0.0215932876 0.000439200026 0.0235863719 0.000256200001 0.00644039735 0.000375150034 0.0219029598
 0.000267750002 0.00548518961 0.000264600007 0.00611216715 0.000403199985 0.0219528191 0.00045360002 0.0239479654 0.000264600007 0.00589959323 0.00038745004 0.0223085042
 0.000276250008 0.00505683152 0.000273000012 0.00563954422 0.000415999995 0.0222564861 0.000468000013 0.0241043288 0.000273000012 0.00546139944 0.000399750046 0.0225690175
 0.000284750015 0.00473089609 0.000281400018 0.00520130293 0.000428799976 0.022516815 0.000482400006 0.0242428109 0.000281400018 0.00507128518 0.000412050053 0.0227700286
 0.000293249992 0.0044760122 0.000289799995 0.00481458427 0.000441599987 0.0227511209 0.000496799999 0.024334088 0.000289799995 0.00479628984 0.00042435003 0.0228708275
 0.000301749998 0.00432315981 0.000298200001 0.00450084079 0.000454399968 0.0227525886 0.000511199993 0.0242081173 0.000298200001 0.00456947321 0.000436650036 0.022882767
 0.000310250005 0.00418066746 0.000306600006 0.00430650264 0.000467199978 0.0227811541 0.000525600044 0.0241341367 0.000306600006 0.00438839057 0.000448950042 0.0228663255
 0.000318750012 0.00416727783 0.000315000012 0.00410491508 0.000479999988 0.0228516906 0.000540000037 0.0238297153 0.000315000012 0.00432213349 0.000461250049 0.0227364618
 0.000327249989 0.00412564445 0.000323400018 0.0040040235 0.000492799969 0.0227001496 0.000554400031 0.0236892793 0.000323400018 0.0042743464 0.000473550055 0.022585554
 0.000335749995 0.00417236006 0.000331799994 0.00392859941 0.00050559995 0.0225292407 0.000568800024 0.023348501 0.000331799994 0.0042476682 0.000485850032 0.022388069
 0.000344250002 0.0042694076 0.0003402 0.00389833236 0.000518399989 0.0223276094 0.000583200017 0.0228556581 0.0003402 0.00435018074 0.000498150068 0.0220338032
 0.000352750008 0.00437652133 0.000348600006 0.00390097708 0.00053119997 0.0220109299 0.00059760001 0.0223672129 0.000348600006 0.00445953337 0.000510450045 0.0217222068
 0.000361250015 0.00458713342 0.000357000012 0.00396523438 0.000543999951 0.0216763467 0.000612000003 0.0219622273 0.000357000012 0.00455696415 0.000522750022 0.0213251747
 0.000369749992 0.0047870921 0.000365400017 0.00407562731 0.000556799991 0.0212583151 0.000626400055 0.0213705823 0.000365400017 0.00472837174 0.000535050058 0.020889977
 0.000378249999 0.00500434963 0.000373800023 0.00414683903 0.000569599972 0.020799486 0.000640800048 0.0206895154 0.000373800023 0.00491160434 0.000547350035 0.0204139706
 0.000386750005 0.00529715372 0.0003822 0.00436772313 0.000582399953 0.0202576984 0.000655200041 0.0200929828 0.0003822 0.00518962927 0.00055965007 0.0199424662
 0.000395250012 0.00555702206 0.000390600006 0.00449300464 0.000595199992 0.0198659822 0.000669600035 0.0193315838 0.000390600006 0.00540227629 0.000571950048 0.0193164349
 0.000403750018 0.0058656591 0.000399000011 0.00472241081 0.000607999973 0.0192643199 0.000684000028 0.0186446533 0.000399000011 0.005685871 0.000584250083 0.0186823793
 0.000412249996 0.00616970193 0.000407400017 0.00488530658 0.000620799954 0.01867841 0.000698400021 0.0179061238 0.000407400017 0.00594571931 0.00059655006 0.0181364976
 0.000420750002 0.00658203196 0.000415800023 0.00512274448 0.000633599993 0.0180158 0.000712800014 0.0170928296 0.000415800023 0.00628188904 0.000608850038 0.0175303351
 0.000429250009 0.00695966696 0.0004242 0.00535646034 0.000646399974 0.0174703915 0.000727200008 0.0164359994 0.0004242 0.00654926151 0.000621150073 0.0169357173
 0.000437750015 0.0073041711 0.000432600005 0.0056573716 0.000659199955 0.0168095417 0.000741600001 0.0155802947 0.000432600005 0.00687292358 0.00063345005 0.0162864923
 0.000446249993 0.00774396304 0.000441000011 0.00591283338 0.000671999995 0.0161249191 0.000756000052 0.0148740131 0.000441000011 0.00726567628 0.000645750086 0.0155521268
 0.000454749999 0.0082025202 0.000449400017 0.00622530282 0.000684799976 0.0154430373 0.000770400045 0.014110757 0.000449400017 0.00763947004 0.000658050063 0.0149652408
 0.000463250006 0.00857106689 0.000457800023 0.00654482609 0.000697599957 0.0148323737 0.000784800039 0.0133421263 0.000457800023 0.00805254932 0.00067035004 0.0142191323
 0.000471750012 0.00912305526 0.000466200028 0.00687433919 0.000710399996 0.0141315125 0.000799200032 0.0125925522 0.000466200028 0.00849054754 0.000682650076 0.0136076827
 0.000480250019 0.00959549006 0.000474600005 0.00724822609 0.000723199977 0.0134493364 0.000813600025 0.0119179348 0.000474600005 0.00882740226 0.000694950053 0.0129281208
 0.000488750055 0.0101784589 0.000483000011 0.00762710813 0.000735999958 0.0127929868 0.000828000018 0.0111913271 0.000483000011 0.00936380867 0.000707250088 0.0123159867
 0.000497250061 0.0107492125 0.000491400016 0.00810286496 0.000748799939 0.0121365404 0.000842400012 0.0104923761 0.000491400016 0.00992777292 0.000719550066 0.0116641195
 0.000505750009 0.0113513367 0.000499800022 0.00848115981 0.000761599978 0.0114776473 0.000856800063 0.00976899266 0.000499800022 0.0104554826 0.000731850043 0.0110012926
 0.000514250016 0.0120402481 0.000508200028 0.00893742498 0.000774399959 0.0108620934 0.000871200056 0.00921497308 0.000508200028 0.0110773975 0.000744150078 0.0104182232
 0.000522750022 0.0127962995 0.000516600034 0.00947410986 0.000787199941 0.0102168974 0.00088560005 0.0084997993 0.000516600034 0.0116400924 0.000756450056 0.00982438959
 0.000531250029 0.013430872 0.000525000039 0.0101196198 0.00079999998 0.00958021171 0.000900000043 0.00787600037 0.000525000039 0.0123875821 0.000768750091 0.00919131283
 0.000539750035 0.0142779108 0.000533400045 0.0107817808 0.000812799961 0.00898539834 0.000914400036 0.00732383737 0.000533400045 0.0130636357 0.000781050068 0.0087108044
 0.000548250042 0.0150613282 0.000541800051 0.0114849862 0.000825599942 0.00842815265 0.000928800029 0.00678701745 0.000541800051 0.0138370236 0.000793350046 0.00813057274
 0.000556750048 0.0158143509 0.000550200057 0.0121892672 0.000838399981 0.00792999659 0.000943200022 0.00628059078 0.000550200057 0.0145928198 0.000805650081 0.00760015426
 0.000565250055 0.0167497396 0.000558600063 0.0128731756 0.000851199962 0.00734144449 0.000957600016 0.00579195051 0.000558600063 0.0153624937 0.000817950058 0.00710555352
 0.000573750061 0.0174774509 0.000567000068 0.0137201753 0.000863999943 0.0069080526 0.000972000009 0.00528298272 0.000567000068 0.0161084216 0.000830250094 0.00662103295
 0.00058225001 0.0182936061 0.000575400074 0.0145500321 0.000876799983 0.00636665476 0.000986399944 0.00486568408 0.000575400074 0.0167652238 0.000842550071 0.00616792683
 0.000590750016 0.0188111942 0.000583800022 0.0153571647 0.000889599964 0.00593678514 0.00100079994 0.00447809463 0.000583800022 0.0175048951 0.000854850048 0.00575650949
 0.000599250023 0.0194380451 0.000592200027 0.0162472632 0.000902399945 0.00550280605 0.00101519993 0.00404936168 0.000592200027 0.0180255696 0.000867150084 0.00530956779
 0.000607750029 0.01982731 0.000600600033 0.0170333367 0.000915199926 0.00506002177 0.00102959992 0.00372363394 0.000600600033 0.0185015816 0.000879450061 0.00496616587
 0.000616250036 0.0201325268 0.000609000039 0.0178369433 0.000927999965 0.00469217682 0.00104400003 0.00338832918 0.000609000039 0.0188456681 0.000891750096 0.00454251654
 0.000624750042 0.0202592853 0.000617400045 0.018521633 0.000940799946 0.00432873424 0.00105840003 0.00307872659 0.000617400045 0.0189365521 0.000904050074 0.00418071589
 0.000633250049 0.0201411266 0.00062580005 0.0190040525 0.000953599927 0.00396401994 0.00107280002 0.00278759468 0.00062580005 0.018956488 0.000916350051 0.00389436865
 0.000641750055 0.0199915972 0.000634200056 0.019537406 0.000966399966 0.00362151302 0.00108720001 0.00252412003 0.000634200056 0.0187241975 0.000928650086 0.00356408022
 0.000650250062 0.0194406845 0.000642600062 0.0197697505 0.000979199889 0.00331011647 0.00110160001 0.00229191803 0.000642600062 0.0184347387 0.000940950064 0.00326853315
 0.00065875001 0.0189010091 0.000651000068 0.019905122 0.00099199987 0.00305311405 0.001116 0.00203870493 0.000651000068 0.0178050064 0.000953250099 0.00297895586
 0.000667250017 0.0179890748 0.000659400073 0.0198502671 0.00100479985 0.00276529486 0.00113039999 0.00186298974 0.000659400073 0.017081555 0.000965550076 0.00275690435
 0.000675750023 0.0170510467 0.000667800021 0.0195982344 0.00101759983 0.00252600014 0.00114479999 0.00165531773 0.000667800021 0.0161342192 0.000977850053 0.00252829585
 0.00068425003 0.0159084667 0.000676200027 0.0191209093 0.00103039993 0.00229952089 0.00115919998 0.00146465027 0.000676200027 0.0151159372 0.000990150031 0.00227355817
 0.000692750036 0.0146982558 0.000684600032 0.0185240824 0.00104319991 0.00207382441 0.00117359997 0.00134121976 0.000684600032 0.0138665363 0.00100245012 0.00210425467
 0.000701250043 0.0133348014 0.000693000038 0.0175705105 0.00105599989 0.00187424896 0.00118799997 0.00117410475 0.000693000038 0.0126834903 0.0010147501 0.00190138433
 0.000709750049 0.0120245125 0.000701400044 0.0165948011 0.00106879987 0.001720067 0.00120239996 0.00106191298 0.000701400044 0.011392069 0.00102705008 0.00173002575
 0.000718250056 0.0107462797 0.00070980005 0.0154780382 0.00108159985 0.00151824136 0.00121679995 0.000945127918 0.00070980005 0.0100973239 0.00103935006 0.0015872434
 0.000726750062 0.00932203606 0.000718200055 0.0142971175 0.00109439983 0.00139526767 0.00123119995 0.000834499777 0.000718200055 0.00889199786 0.00105165003 0.00142302888
 0.000735250011 0.00814994052 0.000726600061 0.0130099179 0.00110719993 0.00125321688 0.00124559994 0.000727878534 0.000726600061 0.00766810309 0.00106395013 0.00129707891
 0.000743750017 0.00697403308 0.000735000067 0.0117476955 0.00111999991 0.00112192752 0.00126000005 0.000658882491 0.000735000067 0.00652268063 0.0010762501 0.00116290839
 0.000752250024 0.00585813308 0.000743400073 0.0103884023 0.00113279989 0.00100805203 0.00127440004 0.000580602325 0.000743400073 0.00548143266 0.00108855008 0.00103412056
 0.00076075003 0.00488619227 0.000751800078 0.00908063259 0.00114559988 0.000899655162 0.00128880003 0.000507306308 0.000751800078 0.00458618347 0.00110085006 0.000929700502
 0.000769250037 0.00397689687 0.000760200026 0.00788658578 0.00115839986 0.000796932436 0.00130320003 0.000457953633 0.000760200026 0.00374732167 0.00111315004 0.000850137672
 0.000777750043 0.00324146589 0.000768600032 0.00673015276 0.00117119984 0.00071142806 0.00131760002 0.000393550843 0.000768600032 0.00301830121 0.00112545013 0.000761375763
 0.00078625005 0.00258646836 0.000777000037 0.00568146817 0.00118399994 0.000633554475 0.00133200001 0.000347227731 0.000777000037 0.00240449701 0.00113775011 0.000678192009
 0.000794750056 0.00204845564 0.000785400043 0.00468048686 0.00119679992 0.000563800859 0.00134640001 0.00030510698 0.000785400043 0.00187366083 0.00115005008 0.000604598899
 0.000803250063 0.00157934357 0.000793800049 0.0038465152 0.0012095999 0.000505493488 0.0013608 0.000265429378 0.000793800049 0.00145061396 0.00116235006 0.000532571576
 0.000811750069 0.00119760376 0.000802200055 0.00309237535 0.00122239988 0.000441805401 0.00137519999 0.00023415641 0.000802200055 0.00110623473 0.00117465016 0.000487260928
 0.000820250018 0.000899619947 0.000810600061 0.00247791642 0.00123519986 0.00039797707 0.00138959999 0.000202590236 0.000810600061 0.000844823313 0.00118695013 0.000440090836
 0.000828750024 0.000671905174 0.000819000066 0.00191703765 0.00124799984 0.000349746319 0.00140399998 0.000174542292 0.000819000066 0.000617517508 0.00119925011 0.000387929729
 0.000837250031 0.000506836397 0.000827400072 0.00148682809 0.00126079982 0.000304352667 0.00141839997 0.000150207998 0.000827400072 0.000461452379 0.00121155009 0.000349763111
 0.000845750037 0.000353495416 0.000835800078 0.00114291534 0.00127359992 0.000275688129 0.00143279997 0.000128023748 0.000835800078 0.000337342994 0.00122385006 0.00030141868
