time P2O231NTf2_custom_CLPOL P2O231NTf2_LINEAR_custom_CLPOL P2O231TCB_custom_CLPOL P2O231TCB_LINEAR_custom_CLPOL P5551NTf2_custom_CLPOL P5551TCB_custom_CLPOL P2O231TCB_customADCH_CLPOL P2O231TCB_customADCH_CLPOL_CCAAscaled P5551TCB_customADCH_CLPOL P5551TCB_customADCH_CLPOL_CCAAscaled
3031000.0 54.0663 9.31814 9.63286 1.99748 18.2586 5.93469 49.0443 529.443 17.8928 282.996
3032000.0 54.0825 9.32022 9.63526 1.99791 18.2631 5.936 49.06 529.619 17.898 283.09
3033000.0 54.0988 9.32246 9.63779 1.9981 18.2675 5.93733 49.0754 529.794 17.9032 283.184
3034000.0 54.1156 9.32494 9.64003 1.99831 18.2719 5.93865 49.0902 529.97 17.9082 283.278
3035000.0 54.1322 9.32753 9.6422 1.99902 18.2767 5.93974 49.1052 530.145 17.9129 283.372
3036000.0 54.1487 9.32987 9.64495 1.99914 18.2811 5.94086 49.1203 530.32 17.9181 283.466
3037000.0 54.1652 9.33215 9.6473 1.99949 18.2856 5.94229 49.1354 530.495 17.9236 283.56
3038000.0 54.1816 9.33429 9.65023 1.9999 18.2899 5.94346 49.1507 530.671 17.929 283.654
3039000.0 54.198 9.33631 9.65286 2.0002 18.2942 5.94495 49.1657 530.846 17.934 283.748
3040000.0 54.2145 9.33864 9.65532 2.0005 18.2985 5.94604 49.1807 531.022 17.9384 283.843
3041000.0 54.2309 9.34114 9.65775 2.00113 18.3035 5.94745 49.1955 531.197 17.9431 283.937
3042000.0 54.2473 9.34362 9.65998 2.00136 18.3083 5.94851 49.2108 531.372 17.9477 284.032
3043000.0 54.2636 9.3459 9.66251 2.00178 18.3128 5.94976 49.2262 531.548 17.9529 284.126
3044000.0 54.2799 9.34811 9.66543 2.00186 18.3172 5.95117 49.2414 531.724 17.958 284.22
3045000.0 54.2964 9.35028 9.66813 2.00228 18.3219 5.95244 49.2563 531.899 17.9628 284.314
3046000.0 54.3127 9.35274 9.6708 2.00255 18.327 5.95373 49.2706 532.074 17.9678 284.409
3047000.0 54.3289 9.35524 9.67318 2.00311 18.332 5.95493 49.2852 532.249 17.9727 284.503
3048000.0 54.3452 9.35765 9.6755 2.00332 18.3365 5.9565 49.3003 532.424 17.9779 284.596
3049000.0 54.3613 9.36002 9.67816 2.00342 18.3407 5.9578 49.3156 532.599 17.9829 284.69
3050000.0 54.3776 9.36213 9.68079 2.00359 18.3451 5.9589 49.331 532.774 17.9882 284.784
3051000.0 54.3942 9.36448 9.68355 2.00424 18.3492 5.95997 49.3461 532.95 17.9933 284.877
3052000.0 54.4107 9.36703 9.68614 2.00467 18.3535 5.96118 49.3612 533.125 17.9983 284.971
3053000.0 54.4272 9.3693 9.68877 2.0053 18.3581 5.96238 49.3762 533.301 18.0031 285.065
3054000.0 54.4434 9.3716 9.69134 2.00545 18.3629 5.96406 49.3913 533.477 18.0082 285.159
3055000.0 54.4595 9.37393 9.69389 2.00576 18.3676 5.96579 49.4061 533.653 18.0132 285.253
3056000.0 54.4757 9.37654 9.69633 2.00598 18.3724 5.96716 49.4214 533.828 18.0178 285.347
3057000.0 54.4922 9.37925 9.69891 2.00644 18.3771 5.9685 49.4369 534.004 18.0223 285.442
3058000.0 54.5086 9.38154 9.70126 2.00696 18.3819 5.96933 49.452 534.179 18.027 285.536
3059000.0 54.5251 9.38382 9.70411 2.00728 18.3862 5.97049 49.467 534.354 18.032 285.631
3060000.0 54.5412 9.38599 9.70661 2.00746 18.3907 5.97177 49.4819 534.529 18.0374 285.725
3061000.0 54.5575 9.38814 9.70923 2.00766 18.3952 5.97309 49.497 534.704 18.0427 285.82
3062000.0 54.5742 9.39049 9.7119 2.00809 18.3999 5.97446 49.5124 534.88 18.0478 285.914
3063000.0 54.591 9.39305 9.71461 2.00856 18.4042 5.97599 49.5277 535.056 18.0523 286.008
3064000.0 54.6079 9.39561 9.71728 2.00914 18.409 5.97734 49.543 535.232 18.057 286.103
3065000.0 54.6243 9.39766 9.71987 2.00957 18.4141 5.97876 49.5585 535.408 18.0619 286.198
3066000.0 54.6405 9.39957 9.72226 2.00967 18.4189 5.97983 49.5738 535.584 18.0672 286.292
3067000.0 54.657 9.40181 9.72475 2.01 18.4237 5.98094 49.5895 535.761 18.0725 286.387
3068000.0 54.6735 9.40449 9.72727 2.01036 18.4281 5.98226 49.6048 535.937 18.0776 286.482
3069000.0 54.6901 9.40719 9.72998 2.01077 18.4326 5.98342 49.6202 536.113 18.0825 286.576
3070000.0 54.7067 9.40932 9.73285 2.01116 18.437 5.98502 49.6354 536.289 18.0871 286.671
3071000.0 54.7235 9.41164 9.73518 2.01144 18.4414 5.98624 49.6506 536.465 18.0921 286.766
3072000.0 54.7403 9.4141 9.7376 2.01178 18.4458 5.98746 49.6658 536.641 18.0972 286.862
3073000.0 54.7568 9.41664 9.73992 2.01216 18.4502 5.98872 49.6809 536.817 18.1024 286.957
3074000.0 54.7731 9.41909 9.74276 2.01264 18.4546 5.9902 49.6964 536.993 18.1076 287.052
3075000.0 54.7896 9.42136 9.74555 2.01298 18.4594 5.99145 49.7117 537.169 18.1128 287.147
3076000.0 54.8061 9.42349 9.74821 2.01312 18.4642 5.99234 49.7272 537.345 18.1179 287.242
3077000.0 54.8224 9.426 9.75043 2.01354 18.4692 5.99373 49.7426 537.522 18.1231 287.336
3078000.0 54.8391 9.42842 9.75289 2.01392 18.4737 5.99531 49.7579 537.699 18.1277 287.431
3079000.0 54.8557 9.43104 9.755 2.01416 18.4778 5.9966 49.7734 537.876 18.1324 287.525
3080000.0 54.8721 9.43342 9.75763 2.01463 18.4821 5.99796 49.7888 538.053 18.1375 287.62
3081000.0 54.8883 9.43567 9.76027 2.01502 18.4865 5.99912 49.804 538.23 18.1425 287.715
3082000.0 54.9049 9.43786 9.76305 2.01528 18.4906 6.00049 49.8191 538.407 18.1479 287.809
3083000.0 54.9218 9.44032 9.76553 2.01568 18.4954 6.00177 49.8342 538.585 18.1534 287.904
3084000.0 54.9385 9.44261 9.76766 2.01605 18.5 6.0031 49.8496 538.762 18.1585 287.998
3085000.0 54.9556 9.44465 9.77015 2.01642 18.5046 6.00433 49.8648 538.94 18.1635 288.093
3086000.0 54.9721 9.44684 9.77292 2.01681 18.5094 6.0055 49.8803 539.117 18.1687 288.187
3087000.0 54.9887 9.44921 9.77568 2.01729 18.5142 6.00688 49.8956 539.295 18.1738 288.282
3088000.0 55.0052 9.45168 9.77817 2.0176 18.5189 6.00815 49.9109 539.471 18.1783 288.376
3089000.0 55.0217 9.45375 9.78074 2.01796 18.5237 6.00953 49.9259 539.648 18.1829 288.471
3090000.0 55.0382 9.45606 9.78272 2.01848 18.5283 6.01121 49.9411 539.824 18.188 288.565
3091000.0 55.0545 9.45825 9.78508 2.01876 18.5328 6.01264 49.9562 540.0 18.193 288.659
3092000.0 55.071 9.46048 9.78771 2.01881 18.537 6.01392 49.9714 540.177 18.1979 288.753
3093000.0 55.0871 9.46302 9.79015 2.01912 18.5412 6.01498 49.9864 540.353 18.2032 288.848
3094000.0 55.1034 9.4653 9.7928 2.01956 18.5457 6.01634 50.002 540.529 18.2081 288.942
3095000.0 55.1201 9.4674 9.79531 2.02013 18.5502 6.0176 50.0173 540.706 18.213 289.037
3096000.0 55.1367 9.46953 9.79752 2.02041 18.5547 6.01907 50.0325 540.883 18.218 289.131
3097000.0 55.1536 9.4722 9.8 2.02071 18.5595 6.0202 50.0476 541.059 18.2228 289.226
3098000.0 55.1705 9.4745 9.80239 2.02104 18.5639 6.02135 50.0626 541.236 18.2274 289.32
3099000.0 55.1871 9.47699 9.80478 2.02148 18.5686 6.02265 50.0774 541.413 18.2327 289.415
3100000.0 55.2039 9.47933 9.80737 2.0218 18.5732 6.02408 50.0926 541.59 18.2381 289.509
3101000.0 55.2206 9.48165 9.81012 2.02197 18.5777 6.0254 50.1081 541.767 18.2427 289.604
3102000.0 55.2373 9.48399 9.81279 2.02233 18.5819 6.02691 50.1234 541.945 18.2473 289.699
3103000.0 55.2543 9.48637 9.81516 2.02275 18.5863 6.02814 50.1386 542.122 18.2524 289.793
3104000.0 55.271 9.48881 9.81754 2.02294 18.5909 6.02931 50.154 542.299 18.2572 289.888
3105000.0 55.2874 9.4912 9.81969 2.02354 18.5957 6.03062 50.1694 542.477 18.262 289.983
3106000.0 55.3037 9.49336 9.82209 2.02422 18.6002 6.03215 50.1847 542.654 18.2668 290.078
3107000.0 55.32 9.49558 9.82451 2.02427 18.605 6.03332 50.2001 542.831 18.2716 290.172
3108000.0 55.3365 9.49807 9.82717 2.02431 18.6098 6.03443 50.2151 543.008 18.277 290.266
3109000.0 55.3532 9.50031 9.82973 2.02453 18.6146 6.03609 50.2302 543.186 18.2822 290.36
3110000.0 55.37 9.50256 9.83251 2.02511 18.6195 6.03757 50.2454 543.364 18.2869 290.454
3111000.0 55.3868 9.50491 9.83432 2.02595 18.6243 6.0389 50.2607 543.542 18.2919 290.549
3112000.0 55.4035 9.50757 9.83657 2.02624 18.6286 6.04 50.2762 543.72 18.2966 290.643
3113000.0 55.4198 9.51003 9.83936 2.02628 18.6327 6.04143 50.2918 543.897 18.3014 290.737
3114000.0 55.436 9.51231 9.84185 2.02645 18.6373 6.04288 50.3074 544.073 18.3065 290.831
3115000.0 55.4522 9.51445 9.8444 2.02719 18.6419 6.04425 50.3229 544.25 18.3116 290.927
3116000.0 55.4688 9.5166 9.84712 2.02742 18.6464 6.04547 50.3385 544.428 18.3164 291.022
3117000.0 55.486 9.51914 9.84952 2.02793 18.6511 6.04652 50.3536 544.605 18.3214 291.117
3118000.0 55.503 9.52165 9.85216 2.02808 18.6555 6.04802 50.3686 544.783 18.3263 291.212
3119000.0 55.5199 9.52385 9.85471 2.02848 18.66 6.04949 50.384 544.96 18.331 291.307
3120000.0 55.5367 9.52621 9.85709 2.02899 18.6644 6.05119 50.3994 545.138 18.3357 291.402
3121000.0 55.5531 9.52833 9.85964 2.02902 18.6689 6.05233 50.4147 545.315 18.3407 291.497
3122000.0 55.5699 9.53077 9.86207 2.02949 18.6733 6.05346 50.4298 545.492 18.3459 291.592
3123000.0 55.5866 9.53312 9.86439 2.0299 18.6778 6.05482 50.4449 545.67 18.3509 291.687
3124000.0 55.6034 9.53557 9.86695 2.03033 18.6824 6.05619 50.4597 545.847 18.3554 291.782
3125000.0 55.6199 9.53829 9.86967 2.03045 18.6872 6.05727 50.475 546.023 18.3602 291.877
3126000.0 55.6367 9.54079 9.87215 2.03091 18.6921 6.05837 50.4905 546.2 18.3647 291.973
3127000.0 55.6537 9.54277 9.87446 2.03138 18.697 6.05969 50.5055 546.377 18.3695 292.068
3128000.0 55.6707 9.54502 9.87689 2.03151 18.7017 6.06131 50.5207 546.555 18.3748 292.164
3129000.0 55.6876 9.54747 9.8791 2.03199 18.706 6.06279 50.536 546.731 18.3791 292.26
3130000.0 55.7044 9.54997 9.88142 2.03227 18.7106 6.06385 50.5514 546.908 18.384 292.355
3131000.0 55.721 9.5525 9.88401 2.03235 18.715 6.06494 50.5669 547.086 18.3888 292.45
3132000.0 55.7375 9.55492 9.88646 2.03268 18.7197 6.06646 50.5823 547.264 18.3934 292.544
3133000.0 55.7543 9.55731 9.8893 2.03321 18.7244 6.06805 50.5976 547.441 18.3985 292.639
3134000.0 55.7709 9.5597 9.89175 2.03346 18.729 6.06928 50.6131 547.618 18.4035 292.735
3135000.0 55.7878 9.56204 9.8942 2.03349 18.7337 6.07069 50.6287 547.796 18.4085 292.829
3136000.0 55.8048 9.56455 9.89659 2.0338 18.738 6.07202 50.6438 547.974 18.4135 292.924
3137000.0 55.8218 9.56676 9.89883 2.03432 18.7423 6.07326 50.6592 548.151 18.4185 293.019
3138000.0 55.8387 9.56911 9.90152 2.03476 18.7467 6.07455 50.6747 548.329 18.4236 293.115
3139000.0 55.8553 9.57147 9.90395 2.03517 18.7512 6.07595 50.6903 548.506 18.4283 293.21
3140000.0 55.8718 9.57388 9.90664 2.03534 18.7561 6.07727 50.7058 548.684 18.4329 293.305
3141000.0 55.8886 9.57611 9.90936 2.03573 18.7608 6.07874 50.721 548.861 18.438 293.4
3142000.0 55.9053 9.57845 9.91196 2.03608 18.7654 6.08019 50.7366 549.039 18.4428 293.494
3143000.0 55.9223 9.58079 9.91415 2.03659 18.7702 6.08165 50.7518 549.217 18.4479 293.589
3144000.0 55.939 9.58344 9.91648 2.03674 18.7748 6.08282 50.7672 549.395 18.453 293.684
3145000.0 55.9558 9.58554 9.91879 2.03691 18.7793 6.08393 50.7824 549.573 18.458 293.779
3146000.0 55.9727 9.58766 9.92155 2.03703 18.7839 6.08505 50.7976 549.75 18.4631 293.874
3147000.0 55.9893 9.58983 9.92408 2.03736 18.7886 6.0862 50.8129 549.928 18.4685 293.969
3148000.0 56.0061 9.59209 9.92666 2.03801 18.7935 6.08769 50.8279 550.105 18.4734 294.064
3149000.0 56.0227 9.59441 9.92898 2.03866 18.7978 6.08943 50.8425 550.282 18.478 294.159
3150000.0 56.039 9.59667 9.93142 2.03878 18.8025 6.09083 50.8575 550.459 18.4826 294.253
3151000.0 56.0557 9.59903 9.93385 2.03881 18.8067 6.09247 50.8727 550.637 18.4872 294.349
3152000.0 56.072 9.60146 9.93619 2.03911 18.811 6.09361 50.8877 550.814 18.4921 294.444
3153000.0 56.0884 9.60392 9.93833 2.03974 18.8154 6.09456 50.9028 550.991 18.497 294.538
3154000.0 56.1052 9.60604 9.94081 2.04031 18.82 6.09592 50.9182 551.168 18.5022 294.632
3155000.0 56.1219 9.60837 9.94335 2.04028 18.8244 6.09749 50.9332 551.345 18.5069 294.727
3156000.0 56.1389 9.61068 9.94593 2.04056 18.829 6.09903 50.9482 551.523 18.5117 294.821
3157000.0 56.1557 9.61324 9.94839 2.04118 18.8339 6.10042 50.9632 551.7 18.5168 294.915
3158000.0 56.1724 9.61588 9.95057 2.04146 18.8384 6.10201 50.9782 551.877 18.5217 295.011
3159000.0 56.1891 9.61791 9.95317 2.04172 18.8431 6.10353 50.9931 552.055 18.5263 295.106
3160000.0 56.2058 9.62031 9.95527 2.04209 18.8476 6.10473 51.0084 552.232 18.5312 295.201
3161000.0 56.2225 9.62273 9.95793 2.04238 18.8525 6.10589 51.0234 552.409 18.536 295.296
3162000.0 56.2392 9.62517 9.96047 2.04268 18.8568 6.10743 51.0387 552.587 18.5408 295.391
3163000.0 56.2558 9.62745 9.96322 2.04321 18.8616 6.10878 51.0535 552.763 18.5457 295.486
3164000.0 56.2726 9.62967 9.96532 2.04383 18.8661 6.11009 51.0685 552.94 18.5507 295.582
3165000.0 56.2891 9.63164 9.96762 2.04391 18.8706 6.11127 51.0832 553.116 18.5556 295.677
3166000.0 56.3057 9.63401 9.9699 2.04399 18.8753 6.1124 51.0983 553.292 18.5606 295.773
3167000.0 56.322 9.63639 9.97241 2.04444 18.8799 6.11368 51.1135 553.468 18.5654 295.869
3168000.0 56.3388 9.63881 9.9749 2.04478 18.8845 6.1155 51.1285 553.645 18.5699 295.964
3169000.0 56.3554 9.64108 9.97768 2.04527 18.8892 6.11699 51.1437 553.822 18.5744 296.06
3170000.0 56.372 9.64349 9.9801 2.04557 18.8942 6.11821 51.1587 553.999 18.5792 296.156
3171000.0 56.3886 9.64602 9.98258 2.04587 18.8993 6.11916 51.1736 554.176 18.5842 296.252
3172000.0 56.4055 9.64853 9.98494 2.04622 18.9042 6.12061 51.1891 554.354 18.5892 296.348
3173000.0 56.4222 9.65081 9.98749 2.04661 18.909 6.1218 51.2047 554.531 18.5941 296.444
3174000.0 56.4389 9.65298 9.9898 2.04692 18.9136 6.12319 51.2198 554.708 18.5991 296.541
3175000.0 56.4559 9.65499 9.99195 2.04715 18.9184 6.12469 51.2353 554.886 18.6041 296.637
3176000.0 56.4725 9.65705 9.99454 2.0476 18.9234 6.12586 51.2507 555.063 18.6088 296.733
3177000.0 56.4892 9.65923 9.99711 2.04759 18.9285 6.12696 51.2659 555.241 18.6136 296.829
3178000.0 56.506 9.66176 9.99982 2.04823 18.9332 6.1285 51.2808 555.418 18.6185 296.925
3179000.0 56.523 9.66428 10.0026 2.04853 18.9378 6.12979 51.2955 555.595 18.6235 297.02
3180000.0 56.5398 9.66703 10.0048 2.04891 18.9425 6.13095 51.3105 555.773 18.6286 297.115
3181000.0 56.5568 9.6696 10.007 2.04917 18.9471 6.13232 51.3258 555.95 18.6333 297.21
3182000.0 56.5733 9.67157 10.0093 2.04939 18.9519 6.13363 51.3407 556.127 18.6379 297.306
3183000.0 56.5902 9.6735 10.0118 2.04983 18.9564 6.1351 51.3559 556.303 18.6425 297.402
3184000.0 56.6068 9.676 10.0144 2.05027 18.9613 6.13674 51.3714 556.48 18.6468 297.497
3185000.0 56.6235 9.67874 10.0172 2.05075 18.9663 6.13775 51.3868 556.658 18.6515 297.593
3186000.0 56.6401 9.6811 10.0197 2.05099 18.9711 6.1388 51.402 556.835 18.6562 297.689
3187000.0 56.6571 9.68371 10.0223 2.05118 18.9759 6.13969 51.417 557.012 18.6609 297.785
3188000.0 56.6739 9.68603 10.0248 2.05146 18.981 6.14116 51.4324 557.19 18.6661 297.881
3189000.0 56.6912 9.68815 10.0268 2.05181 18.9855 6.14277 51.4478 557.368 18.6713 297.976
3190000.0 56.7081 9.69033 10.0293 2.05215 18.9902 6.14455 51.4632 557.545 18.6762 298.071
3191000.0 56.7246 9.69256 10.032 2.05239 18.9949 6.14606 51.4786 557.723 18.6809 298.167
3192000.0 56.7414 9.69525 10.0348 2.05303 18.9991 6.14752 51.4941 557.9 18.6856 298.263
3193000.0 56.7583 9.6977 10.0373 2.05313 19.0038 6.14835 51.5092 558.077 18.6903 298.359
3194000.0 56.7754 9.70008 10.0396 2.05333 19.0084 6.14901 51.5249 558.254 18.6946 298.454
3195000.0 56.7921 9.70221 10.0418 2.05364 19.0133 6.15043 51.5399 558.43 18.699 298.549
3196000.0 56.8087 9.70458 10.0442 2.05395 19.018 6.15203 51.5548 558.607 18.704 298.645
3197000.0 56.8256 9.70688 10.0464 2.05438 19.023 6.15338 51.5697 558.784 18.7089 298.74
3198000.0 56.8427 9.70911 10.049 2.05487 19.0279 6.15509 51.585 558.96 18.7138 298.835
3199000.0 56.8595 9.7113 10.0515 2.05514 19.0327 6.15657 51.6005 559.136 18.7184 298.931
3200000.0 56.8764 9.71391 10.0543 2.05558 19.0373 6.15803 51.6155 559.312 18.7231 299.027
3201000.0 56.8935 9.71658 10.0567 2.05583 19.042 6.15933 51.6308 559.489 18.7279 299.122
3202000.0 56.9107 9.71908 10.0592 2.05585 19.0466 6.15999 51.6462 559.665 18.7328 299.217
3203000.0 56.9275 9.72132 10.0619 2.05629 19.0512 6.16131 51.6614 559.841 18.7377 299.313
3204000.0 56.9443 9.7233 10.0642 2.05674 19.0558 6.16294 51.6768 560.018 18.743 299.408
3205000.0 56.9612 9.72561 10.0667 2.05731 19.0606 6.16432 51.6922 560.195 18.7478 299.504
3206000.0 56.9779 9.72788 10.069 2.05748 19.0649 6.16544 51.7074 560.371 18.7522 299.599
3207000.0 56.9946 9.73 10.0718 2.05777 19.0695 6.16657 51.723 560.547 18.7569 299.694
3208000.0 57.0114 9.73223 10.0745 2.05814 19.0743 6.16768 51.7386 560.723 18.7618 299.789
3209000.0 57.028 9.73451 10.0772 2.05841 19.0791 6.16922 51.7539 560.899 18.7671 299.885
3210000.0 57.0447 9.73667 10.0795 2.05894 19.0838 6.17064 51.7689 561.075 18.7722 299.98
3211000.0 57.0614 9.73905 10.082 2.05924 19.0883 6.172 51.784 561.251 18.7768 300.077
3212000.0 57.0781 9.74138 10.0849 2.05965 19.0928 6.17304 51.7991 561.428 18.7816 300.173
3213000.0 57.0951 9.74367 10.0877 2.06017 19.0975 6.17435 51.8145 561.604 18.7865 300.268
3214000.0 57.112 9.74587 10.0896 2.06037 19.1023 6.17569 51.8298 561.78 18.7912 300.364
3215000.0 57.129 9.74812 10.092 2.06056 19.1067 6.17722 51.8451 561.956 18.7959 300.459
3216000.0 57.1457 9.75058 10.0942 2.06104 19.111 6.17896 51.8605 562.132 18.8006 300.554
3217000.0 57.1626 9.75292 10.0969 2.06137 19.1154 6.18031 51.8756 562.308 18.8053 300.65
3218000.0 57.1795 9.7552 10.0995 2.06172 19.12 6.18155 51.8909 562.485 18.81 300.746
3219000.0 57.196 9.75744 10.1024 2.06213 19.1245 6.18283 51.906 562.66 18.8145 300.841
3220000.0 57.2127 9.75993 10.1048 2.06242 19.1295 6.18416 51.9213 562.836 18.8192 300.937
3221000.0 57.2297 9.76223 10.107 2.06263 19.1345 6.1854 51.9364 563.012 18.8238 301.033
3222000.0 57.2466 9.76427 10.1092 2.06287 19.1392 6.18698 51.9513 563.187 18.8286 301.128
3223000.0 57.2635 9.76637 10.1119 2.06333 19.1442 6.18868 51.9663 563.363 18.8337 301.224
3224000.0 57.2802 9.76864 10.1146 2.06376 19.1494 6.18987 51.9817 563.54 18.8389 301.319
3225000.0 57.2971 9.77096 10.1176 2.06433 19.1543 6.1909 51.9972 563.716 18.8436 301.415
3226000.0 57.314 9.77331 10.1199 2.06453 19.1588 6.19222 52.0124 563.892 18.8486 301.51
3227000.0 57.3307 9.77564 10.1222 2.06458 19.1636 6.19341 52.0275 564.068 18.8531 301.605
3228000.0 57.3471 9.77793 10.1244 2.06517 19.1683 6.19469 52.0424 564.244 18.8578 301.701
3229000.0 57.3637 9.78016 10.1268 2.06558 19.1728 6.19616 52.0576 564.42 18.8625 301.796
3230000.0 57.3799 9.78251 10.1296 2.06607 19.1772 6.1973 52.0729 564.596 18.867 301.891
3231000.0 57.3964 9.78484 10.1321 2.06639 19.1816 6.1984 52.0882 564.772 18.8716 301.987
3232000.0 57.4128 9.78718 10.1345 2.06653 19.1863 6.19983 52.1035 564.949 18.8765 302.083
3233000.0 57.4297 9.78948 10.1372 2.06687 19.1909 6.20112 52.1186 565.125 18.8815 302.179
3234000.0 57.4467 9.79176 10.1395 2.06746 19.1958 6.20219 52.1337 565.3 18.8862 302.275
3235000.0 57.4637 9.79393 10.142 2.06757 19.2009 6.20393 52.1486 565.476 18.8912 302.371
3236000.0 57.4809 9.79623 10.1445 2.06799 19.2059 6.20568 52.1641 565.652 18.8959 302.467
3237000.0 57.4979 9.79852 10.147 2.06842 19.2107 6.20679 52.1791 565.829 18.9002 302.563
3238000.0 57.5148 9.80078 10.1494 2.06864 19.2153 6.20795 52.1944 566.006 18.9051 302.658
3239000.0 57.5314 9.80307 10.1516 2.0692 19.2198 6.20905 52.2098 566.183 18.9099 302.753
3240000.0 57.5483 9.80543 10.1541 2.06959 19.2242 6.21013 52.2247 566.36 18.915 302.848
3241000.0 57.5648 9.80786 10.1564 2.06961 19.2286 6.21158 52.2398 566.537 18.92 302.944
3242000.0 57.5816 9.81005 10.1589 2.07 19.2333 6.2131 52.2547 566.714 18.9251 303.039
3243000.0 57.5982 9.81212 10.1613 2.0704 19.2383 6.21466 52.27 566.891 18.9296 303.135
3244000.0 57.6147 9.81471 10.1637 2.07091 19.2434 6.21614 52.2851 567.068 18.9345 303.231
3245000.0 57.6315 9.81709 10.1662 2.07117 19.2483 6.21729 52.3003 567.245 18.9396 303.327
3246000.0 57.6482 9.81935 10.1686 2.07131 19.2532 6.2185 52.3156 567.421 18.9446 303.422
3247000.0 57.6653 9.82168 10.171 2.07156 19.258 6.21942 52.331 567.597 18.9493 303.517
3248000.0 57.682 9.8244 10.1734 2.07209 19.2624 6.22075 52.3464 567.773 18.9539 303.613
3249000.0 57.6985 9.827 10.1757 2.07256 19.2665 6.2223 52.3615 567.95 18.9587 303.708
3250000.0 57.7153 9.82919 10.1784 2.07303 19.2709 6.22378 52.3763 568.127 18.9633 303.804
3251000.0 57.7319 9.83126 10.1807 2.07352 19.2752 6.22522 52.3912 568.304 18.9677 303.899
3252000.0 57.7489 9.83346 10.1836 2.07384 19.2797 6.22645 52.4064 568.48 18.9725 303.994
3253000.0 57.7658 9.83581 10.1863 2.07408 19.2841 6.22756 52.4218 568.656 18.9776 304.089
