 distance P2O231NTf2_custom_CLPOL distance P2O231NTf2_LINEAR_custom_CLPOL distance P2O231TCB_custom_CLPOL distance P2O231TCB_LINEAR_custom_CLPOL distance P5551NTf2_custom_CLPOL distance P5551TCB_custom_CLPOL
 0.728000045 0.00479029631 0.864499927 0.00848551467 0.864499927 1.70889889e-05 0.909999967 2.24598134e-05 0.728000045 0.00486313971 0.773500085 9.46242071e-05
 0.744000018 0.00511156954 0.88349992 0.00939933676 0.88349992 1.22064212e-05 0.930000007 1.22064212e-05 0.744000018 0.00519378763 0.790500045 5.75166741e-05
 0.75999999 0.00548166875 0.902499914 0.0104969377 0.902499914 8.88627528e-06 0.949999988 7.71445866e-06 0.75999999 0.00557160098 0.807500064 4.38454772e-05
 0.776000023 0.00591172604 0.921499968 0.0117474608 0.921499968 4.68726557e-06 0.969999969 5.1755228e-06 0.776000023 0.00598622905 0.824500084 3.07601877e-05
 0.791999996 0.00641219039 0.940499961 0.0132450433 0.940499961 3.02719241e-06 0.99000001 2.63658694e-06 0.791999996 0.00647155661 0.841500044 1.88467202e-05
 0.808000028 0.00692876708 0.959499955 0.0148913478 0.959499955 9.76513661e-07 1.00999999 1.66007328e-06 0.808000028 0.00691967923 0.858500063 1.10346073e-05
 0.824000001 0.0075096963 0.978499949 0.0167841241 0.978499949 9.76513661e-07 1.02999997 1.36711913e-06 0.824000001 0.00751857599 0.875500083 7.61680894e-06
 0.840000033 0.00824501179 0.997499943 0.0189205427 0.997499943 7.81210986e-07 1.04999995 4.88256831e-07 0.840000033 0.00814471673 0.892500043 5.95673555e-06
 0.856000006 0.00901313964 1.0165 0.0210614502 1.0165 1.95302746e-07 1.06999993 1.95302732e-07 0.856000006 0.0089192884 0.909500062 4.10135863e-06
 0.872000039 0.00979308225 1.03549993 0.0233644601 1.03549993 2.92954098e-07 1.09000003 9.76513661e-08 0.872000039 0.00977012515 0.926500082 1.56242243e-06
 0.888000011 0.0107943034 1.05449998 0.025610052 1.05449998 1.95302746e-07 1.11000001 0.0 0.888000011 0.0107104098 0.943500042 1.07416531e-06
 0.904000044 0.0119502041 1.07349992 0.0278230272 1.07349992 0.0 1.13 1.95302732e-07 0.904000044 0.0118392613 0.960500062 9.76514002e-07
 0.920000017 0.0130615765 1.09249997 0.0296025276 1.09249997 0.0 1.14999998 0.0 0.920000017 0.0130548263 0.977500081 5.85908367e-07
 0.936000049 0.0143767474 1.11149991 0.0310394689 1.11149991 0.0 1.16999996 0.0 0.936000049 0.0143242953 0.994500041 9.76514016e-08
 0.952000022 0.0159238409 1.13049996 0.0318126716 1.13049996 0.0 1.18999994 9.76513661e-08 0.952000022 0.0157337952 1.01150012 0.0
 0.968000054 0.0172696747 1.14949989 0.0319587588 1.14949989 0.0 1.21000004 0.0 0.968000054 0.017268585 1.02850008 0.0
 0.984000027 0.0190317966 1.16849995 0.0312434621 1.16849995 0.0 1.23000002 0.0 0.984000027 0.018855812 1.04550004 9.76514016e-08
 1.0 0.020647442 1.18749988 0.0298821032 1.18749988 9.76513732e-08 1.25 0.0 1.0 0.0204170607 1.06250012 0.0
 1.01600003 0.0221785195 1.20649993 0.0278048627 1.20649993 0.0 1.26999998 0.0 1.01600003 0.0218679681 1.07950008 0.0
 1.03200006 0.0236251298 1.22549999 0.025186928 1.22549999 0.0 1.28999996 0.0 1.03200006 0.0233001243 1.09650004 0.0
 1.04799998 0.0250320937 1.24449992 0.0221881531 1.24449992 0.0 1.30999994 0.0 1.04799998 0.0244407896 1.11350012 0.0
 1.06400001 0.0260667112 1.26349998 0.0190179981 1.26349998 0.0 1.32999992 0.0 1.06400001 0.0252523702 1.13050008 0.0
 1.08000004 0.0268334709 1.28249991 0.0158199146 1.28249991 0.0 1.35000002 0.0 1.08000004 0.0258040037 1.14750004 0.0
 1.09600008 0.027175935 1.30149996 0.0127015151 1.30149996 0.0 1.37 0.0 1.09600008 0.0259274356 1.16450012 0.0
 1.11199999 0.0272446815 1.3204999 0.0099269459 1.3204999 0.0 1.38999999 0.0 1.11199999 0.025612412 1.18150008 0.0
