distance P2222O2O2NTf2_custom P2222O2O2TCB_custom P2228NTf2_custom P2228TCB_custom P2O231NTf2_custom_CLPOL P2O231NTf2_custom P2O231NTf2_LINEAR_custom_CLPOL P2O231NTf2_LINEAR_custom P2O231TCB_custom_CLPOL P2O231TCB_custom P2O231TCB_LINEAR_custom_CLPOL P2O231TCB_LINEAR_custom P5551NTf2_custom_CLPOL P5551NTf2_custom P5551TCB_custom_CLPOL P5551TCB_custom P2O231TCB_customADCH_CLPOL P2O231TCB_customADCH_CLPOL_CCAAscaled P5551TCB_customADCH_CLPOL P5551TCB_customADCH_CLPOL_CCAAscaled
10.28166667 0.5747286001 0.5668674088 0.6726047317 0.6894716418 0.8158939378 0.6926907226 1.028744239 0.7865188136 0.8319712274 0.6179518496 1.039418694 0.8140112994 0.795001223 0.649568392 0.8490910796 0.6756236682 0.7277545088 0.6489702711 0.8051441375 0.7008129781
10.385 0.5687911287 0.5748110633 0.6754006295 0.6998759943 0.8057618286 0.6863034362 1.042364908 0.8130095669 0.8326080217 0.6163333313 1.039674093 0.8265336643 0.8166998936 0.6734254864 0.866153428 0.6942253082 0.7247939219 0.6430773893 0.8218612562 0.7157419226
10.48833333 0.5667420488 0.5845503171 0.6809385893 0.7123459598 0.7931799409 0.67970046 1.052577317 0.840442869 0.8346664375 0.6173323986 1.036040438 0.8368327116 0.8369367993 0.6965435549 0.8805995776 0.7116763595 0.7219943155 0.637295912 0.8355718973 0.7306789753
10.59166667 0.5651406266 0.5964272895 0.6887995268 0.7265652315 0.7846917567 0.6741948005 1.059504364 0.8646076197 0.8372463562 0.6201283617 1.028911327 0.8446697491 0.8569213108 0.7195289014 0.89252959 0.7295196732 0.7217899 0.6339064195 0.84854711 0.7452583907
10.695 0.5678566574 0.60992238 0.6993808385 0.7415404762 0.7762356158 0.6689204873 1.064480411 0.8878224467 0.8400101249 0.624506262 1.019078103 0.8534985307 0.8749953592 0.7426903257 0.9020528193 0.747413531 0.7234082288 0.6337946639 0.8603784885 0.7590519887
10.79833333 0.5723557648 0.6259112909 0.7120545219 0.7570670029 0.7690642064 0.664715884 1.065757031 0.9081455027 0.8443479457 0.6314767307 1.007076583 0.8619119596 0.8933816316 0.7663554807 0.9079881704 0.7658158335 0.7260821415 0.6333737258 0.8700911094 0.7730321407
10.90166667 0.5797883927 0.6425724334 0.726308098 0.7748945948 0.7643795595 0.6610316718 1.066709366 0.9286064378 0.8482843172 0.6401780711 0.9937695835 0.8681252954 0.9116547274 0.7895080543 0.9137984881 0.7848831179 0.729737547 0.6378034704 0.8816313206 0.7881023537
11.005 0.5898271904 0.6628392783 0.7421420476 0.7917342067 0.7610717074 0.6583923734 1.066520718 0.9481509243 0.853220046 0.6494901579 0.980508545 0.8769905077 0.9280084781 0.811448058 0.9166549813 0.8054189206 0.7354299486 0.6442284923 0.8912800374 0.8025095883
11.10833333 0.6022156955 0.6838193878 0.7585631606 0.8110741803 0.7612434253 0.6591138218 1.064548578 0.9649467933 0.8574268727 0.6626491205 0.9654796787 0.8843186656 0.9422307097 0.8346398895 0.9189535611 0.824438481 0.7423427962 0.6518446272 0.9007304848 0.8181739479
11.21166667 0.6173681813 0.7060716326 0.7775074591 0.8310878102 0.762535296 0.6616130936 1.060903507 0.9795353474 0.8610592481 0.6766832332 0.9516469449 0.8922858015 0.9562655721 0.8573891087 0.9202961992 0.8439370385 0.7494668022 0.6628544717 0.9108405526 0.8345863018
11.315 0.6351595131 0.730383182 0.7980431446 0.8502908302 0.7659994564 0.6657496917 1.057575806 0.9922790443 0.8656517808 0.6921212812 0.9390108058 0.9015770023 0.9693766057 0.8807520726 0.920657562 0.8657555535 0.7591999275 0.6755775471 0.9202238402 0.8514067238
11.41833333 0.6546787625 0.7545854916 0.8199235673 0.8705430547 0.7710757127 0.6733740721 1.052561929 1.005050068 0.8694370118 0.7106510832 0.9279484514 0.9109656501 0.9808436077 0.9032699036 0.9216383917 0.8870283525 0.7702900618 0.6910871158 0.9293437298 0.8674491885
11.52166667 0.6766591378 0.7803779733 0.8414060238 0.8904322511 0.7805697597 0.6831466688 1.046106038 1.017058859 0.8733667429 0.7297719292 0.9178170429 0.920362732 0.9924318401 0.9254302452 0.9208796671 0.9082645822 0.7822234222 0.7079770397 0.9382710773 0.8854928603
11.625 0.7009131108 0.8065188373 0.8640081237 0.9117064028 0.7910645075 0.6968321547 1.039309169 1.025291872 0.8781037878 0.7510506788 0.9085710257 0.9300833041 1.004752327 0.9470427449 0.9200865323 0.9305795608 0.7951139877 0.7269223955 0.9486373336 0.9043093874
11.72833333 0.7262100428 0.8332253004 0.8868214083 0.9320960408 0.8030849701 0.7119544961 1.032934786 1.03384845 0.881345708 0.7743692609 0.8999332736 0.94224383 1.013426238 0.9694480754 0.921314827 0.9513917022 0.8088531377 0.7481855087 0.957852421 0.9225260959
11.83166667 0.7529161817 0.8602666744 0.9095454682 0.9528870275 0.8164653726 0.730592448 1.025482115 1.04181747 0.8856169371 0.7995365554 0.8918467635 0.9530259875 1.02165007 0.9907615371 0.9209661776 0.9715914227 0.8248970909 0.7695351178 0.9674893945 0.9410290029
11.935 0.7810896842 0.8875474686 0.932561801 0.9729907186 0.8300515299 0.7506523716 1.018233633 1.049982896 0.8897005222 0.8235353203 0.8849796995 0.964724685 1.028905209 1.011997154 0.9215389903 0.9933812951 0.8392711629 0.792038571 0.9772898327 0.9597016927
12.03833333 0.8107604702 0.9137665441 0.9555531038 0.9924408129 0.8448921488 0.773291825 1.010965227 1.05716906 0.894563636 0.8505194422 0.8795905283 0.9767817917 1.036505136 1.032624488 0.9217826132 1.014638554 0.8547552226 0.8160077064 0.9868157555 0.9794418925
12.14166667 0.8408554939 0.9394534421 0.9777330753 1.012185477 0.8604075449 0.7969188858 1.003716207 1.063086059 0.898524165 0.8770664024 0.8750801382 0.9895410794 1.042306856 1.052565057 0.9229619045 1.033180052 0.8705571969 0.8412217493 0.9970369242 0.9992203968
12.245 0.8709567584 0.9657223238 0.9999926173 1.031119015 0.8760684935 0.8227074067 0.998744181 1.071560274 0.9015630511 0.9028606982 0.8724291557 1.002293143 1.04793105 1.071776852 0.9250873111 1.052307908 0.8858406242 0.866459005 1.006521037 1.018511145
12.34833333 0.9020541299 0.990685078 1.021154028 1.048296577 0.8917078105 0.8492797134 0.9919744556 1.077836213 0.9051894977 0.9304937715 0.8715091836 1.014931968 1.052326506 1.090741399 0.9284171665 1.072808852 0.9014413809 0.8906512212 1.01648453 1.037491175
12.45166667 0.9339495072 1.013436573 1.041090565 1.065036328 0.9053876822 0.8764760823 0.9867973216 1.085195114 0.9085888544 0.9572466802 0.8711388447 1.02824579 1.05800814 1.107558648 0.933307502 1.09091481 0.9166254226 0.9156918631 1.026195972 1.057203057
12.555 0.9629657507 1.035154396 1.061333113 1.080294903 0.9195365028 0.9032309917 0.9828799395 1.09202725 0.9115991858 0.9826118586 0.8734974872 1.0420946 1.062085913 1.124507729 0.9391053651 1.10801276 0.9310397034 0.9404408713 1.036172467 1.075411062
12.65833333 0.9925163478 1.057890219 1.078449469 1.094708607 0.9322214321 0.9299954863 0.9783604471 1.098807747 0.9146018144 1.007043787 0.8770967644 1.054880672 1.066304741 1.140490924 0.9456643351 1.124803135 0.9452000538 0.9641274004 1.046255125 1.092987182
12.76166667 1.020555869 1.077920013 1.095609027 1.10656241 0.9452712363 0.9564226036 0.9743437817 1.105574621 0.9185919419 1.031433711 0.8818347141 1.06663255 1.070204862 1.155901907 0.9532595735 1.139283317 0.9589565773 0.98689455 1.056054254 1.109809385
12.865 1.047070421 1.098189343 1.112314146 1.118934373 0.9555124911 0.9813779122 0.9717031521 1.112235223 0.9224763247 1.054981594 0.8883020702 1.07874298 1.073309804 1.170512785 0.962086094 1.153562155 0.9714650857 1.009317142 1.065163238 1.126611667
12.96833333 1.073348983 1.115443972 1.126383109 1.129074009 0.9652550585 1.006993595 0.9687669481 1.119028915 0.9257939466 1.076569811 0.8952916834 1.090538212 1.077617696 1.184373533 0.9717686917 1.166817507 0.9841488585 1.031184652 1.075290669 1.141163388
13.07166667 1.098010036 1.132341977 1.14080537 1.13908008 0.9749378943 1.030570181 0.9671831853 1.125154197 0.9310834032 1.097219095 0.902867546 1.102021607 1.081266076 1.195905781 0.9814642725 1.17987725 0.9959755344 1.051764318 1.08441438 1.155680971
13.175 1.119726882 1.146076413 1.151559806 1.146378566 0.9840857953 1.053419474 0.9655335204 1.130606769 0.9348861709 1.116706115 0.9123266976 1.111644493 1.084100826 1.20641065 0.9922385078 1.190100647 1.007502374 1.070479279 1.093095768 1.168529067
13.27833333 1.140602309 1.158802245 1.163364067 1.152950437 0.9922866619 1.074607145 0.9647177267 1.135190518 0.93872923 1.134429453 0.9210259224 1.120061517 1.086893539 1.216011234 1.003900217 1.199398592 1.018519391 1.089080826 1.101800219 1.179945202
13.38166667 1.159877193 1.169858809 1.172423466 1.15880767 0.998980771 1.093460557 0.964951899 1.13976992 0.9423414934 1.149016948 0.9299723446 1.128850078 1.089524155 1.224249767 1.014822552 1.208345075 1.027288614 1.10642406 1.108841028 1.189122285
13.485 1.1753303 1.180506657 1.180866533 1.162083771 1.004574192 1.110595454 0.9645565198 1.144122817 0.9460434068 1.163700363 0.9397702829 1.13676942 1.092384691 1.23106974 1.025470868 1.214765286 1.037123575 1.121991386 1.115918715 1.197482388
13.58833333 1.189481571 1.187544065 1.186887961 1.164112337 1.008896218 1.12686368 0.9649371804 1.147870717 0.9505508725 1.176419548 0.9476968833 1.142806396 1.094040647 1.235973153 1.036753571 1.220392141 1.045685641 1.135726163 1.122825996 1.204340313
13.69166667 1.201983123 1.193690319 1.191755187 1.166121131 1.014243652 1.14216059 0.9664906477 1.150371864 0.9548950461 1.186644991 0.9552369213 1.146327692 1.096678008 1.239427753 1.047670423 1.222658085 1.055117727 1.148216076 1.128720665 1.209419524
13.795 1.211476815 1.199033879 1.194474767 1.166590691 1.018118761 1.155559024 0.9686065229 1.152083273 0.9594788889 1.19588693 0.9627979912 1.150143917 1.099472967 1.242459621 1.057539228 1.225289751 1.062346897 1.158394684 1.133467445 1.212801416
13.89833333 1.21937986 1.202182024 1.195858141 1.165185525 1.02185302 1.166781911 0.9700644098 1.151646265 0.9643137409 1.203447687 0.9709727433 1.153073134 1.100782039 1.243941975 1.066811889 1.226169599 1.068814501 1.168099166 1.137082614 1.215748474
14.00166667 1.22551219 1.203675852 1.196199167 1.163319097 1.024386079 1.176971138 0.9719610118 1.151979057 0.9687386169 1.209184155 0.9788599992 1.15468687 1.100907013 1.24323532 1.075852718 1.225103382 1.075048983 1.176420554 1.140989533 1.215931054
14.105 1.229384391 1.203339076 1.195133429 1.160499848 1.027908729 1.184496432 0.9747537161 1.151945663 0.9735425217 1.212383002 0.986778788 1.154666465 1.101642559 1.241763437 1.083635964 1.223315394 1.081024487 1.182632519 1.143209879 1.214423777
14.20833333 1.230737623 1.201822023 1.191628533 1.156784347 1.031174988 1.190871889 0.9777768479 1.150773503 0.9778516844 1.215608242 0.995249889 1.153609841 1.103096747 1.239892438 1.090951308 1.220600559 1.085674546 1.187768271 1.145017887 1.213283736
14.31166667 1.230342308 1.199097368 1.187605083 1.151625425 1.033891717 1.196107787 0.9811529147 1.148337413 0.9823601839 1.216520955 1.002338261 1.152846591 1.103045676 1.235382375 1.097694944 1.216352385 1.090299581 1.190486228 1.144720141 1.209610046
14.415 1.227793553 1.194252147 1.181797473 1.146526044 1.036101094 1.199975229 0.9842682689 1.144764082 0.9873846044 1.216186206 1.009880017 1.150923337 1.102216053 1.229881964 1.104278865 1.210141441 1.093223593 1.192701944 1.144139204 1.204285169
14.51833333 1.224611541 1.189213 1.175618913 1.140612969 1.038766296 1.202252166 0.9880548627 1.141116173 0.9920950699 1.213472361 1.01754894 1.147034492 1.101264442 1.22395843 1.110012897 1.203572752 1.096771252 1.193701663 1.141853934 1.198580592
14.62166667 1.219274177 1.183218825 1.168321369 1.133146179 1.040698129 1.202863915 0.9908593167 1.137211667 0.9976346999 1.209867718 1.024461361 1.142180957 1.101141678 1.217526259 1.114397571 1.195653095 1.099091121 1.192689097 1.139945766 1.192030794
14.725 1.213036378 1.175538668 1.160175658 1.125278796 1.04406225 1.202615202 0.9951123254 1.132957144 1.002961174 1.20602754 1.031713091 1.138176589 1.100413078 1.209516912 1.118071958 1.186269625 1.101161243 1.189770426 1.137059468 1.183105146
14.82833333 1.205515936 1.167644356 1.150765893 1.117708554 1.04570883 1.200640436 0.9985441789 1.128363952 1.006721318 1.200252577 1.037976235 1.132521345 1.098794462 1.200687952 1.120295436 1.177127234 1.102413382 1.187630841 1.133491189 1.174016015
14.93166667 1.196044832 1.158004123 1.140341604 1.109810019 1.04784394 1.198203717 1.002465565 1.120209598 1.011394136 1.192969527 1.044628972 1.126506775 1.097022042 1.190047274 1.123411106 1.166376956 1.103047751 1.183645637 1.128430087 1.164416504
15.035 1.185890073 1.148635994 1.129375767 1.099721717 1.050513731 1.193548152 1.006956235 1.113157661 1.016771114 1.185223497 1.050274794 1.1197982 1.094693109 1.179310524 1.124830972 1.155095183 1.10282397 1.177595336 1.12364294 1.155766696
15.13833333 1.175659965 1.138457185 1.118590761 1.090565102 1.053631686 1.188940966 1.009520448 1.106372007 1.021055586 1.176802309 1.055355226 1.11292847 1.091484965 1.167045715 1.125524801 1.143658556 1.102612078 1.170504837 1.117356799 1.144284385
15.24166667 1.164805328 1.128370217 1.106984121 1.081294895 1.05586797 1.184096874 1.013190858 1.097412241 1.025659402 1.16679611 1.060329041 1.105800886 1.08775521 1.153428143 1.125274281 1.132161447 1.102923943 1.164223338 1.110527619 1.133334772
15.345 1.152872829 1.116104705 1.095895982 1.071168259 1.057233776 1.177390021 1.016491646 1.087998722 1.030412105 1.157560626 1.0649596 1.098783927 1.0838025 1.140598752 1.125399171 1.118521787 1.101770601 1.156710526 1.104511754 1.122023288
15.44833333 1.141021989 1.104685157 1.084454944 1.062612678 1.059513846 1.170645973 1.019050706 1.079353533 1.033652967 1.147160754 1.069114486 1.090696956 1.078698076 1.126413196 1.123919834 1.105319427 1.100569421 1.14904225 1.096770912 1.110359731
15.55166667 1.128286219 1.09332021 1.072501408 1.053110042 1.062018287 1.161805157 1.021659831 1.069005197 1.037644994 1.136152023 1.073464841 1.082936504 1.073753387 1.111142794 1.121890437 1.092396873 1.09838432 1.14065152 1.089403019 1.09845561
15.655 1.116343224 1.081816126 1.060552649 1.043438657 1.063240827 1.154519323 1.024477824 1.057519419 1.041981641 1.124663694 1.076337928 1.073979129 1.068600698 1.095981428 1.119240545 1.079517212 1.097120181 1.131000516 1.080923856 1.085012334
15.75833333 1.104274588 1.070549512 1.048732733 1.033619471 1.064382726 1.144797952 1.027265448 1.046804969 1.045813984 1.113611204 1.078651719 1.065860787 1.062359827 1.079984188 1.115758324 1.065631163 1.095047277 1.121283056 1.072021452 1.073282685
15.86166667 1.091534866 1.059329085 1.037367541 1.024146912 1.065418545 1.135564562 1.027623445 1.035712671 1.047815869 1.101351964 1.08066901 1.0558219 1.05635726 1.063708772 1.111651194 1.052208884 1.092028877 1.112062728 1.063603295 1.061112322
15.965 1.078934241 1.047958473 1.026766225 1.014991453 1.06601879 1.127299392 1.02917033 1.02387398 1.050381686 1.089440831 1.081878033 1.047378374 1.049379099 1.047193587 1.106486735 1.038271741 1.089397169 1.102089764 1.054897175 1.048491122
16.06833333 1.065878531 1.036687335 1.015862368 1.005808613 1.067167948 1.116485492 1.029999102 1.011740182 1.052950583 1.077349716 1.082504991 1.038111887 1.042099537 1.029726258 1.101367503 1.024738584 1.086556896 1.09227264 1.045135337 1.035871273
16.17166667 1.053873094 1.026050218 1.005673709 0.9974662816 1.066929603 1.105881619 1.029707873 1.000251275 1.054921598 1.066307295 1.082357967 1.029556391 1.034008563 1.013825845 1.095428754 1.012372597 1.082807058 1.08221008 1.035993435 1.024798754
16.275 1.04186123 1.015373208 0.9946750585 0.9890440833 1.067050487 1.095163991 1.029199256 0.9890820524 1.056696155 1.054648834 1.081870273 1.020509184 1.02673635 0.997981444 1.08870608 0.999188734 1.078539763 1.072272146 1.026281319 1.011755762
16.37833333 1.030610364 1.00641996 0.9852770011 0.9812723118 1.067363026 1.085200254 1.027954904 0.9778262292 1.058441363 1.043383743 1.08072002 1.01110544 1.018702121 0.9818500683 1.08210854 0.9856913642 1.074482726 1.062786139 1.017348599 1.001022368
16.48166667 1.018904454 0.9957847005 0.9763753173 0.9737535642 1.066293079 1.074554985 1.025311013 0.9661357199 1.059780127 1.031778411 1.07821565 1.002550705 1.010515794 0.9660550912 1.074433048 0.9730439539 1.070348986 1.052476949 1.007781786 0.9893743122
16.585 1.00789983 0.9867609575 0.9671490215 0.9666952811 1.065809016 1.063803919 1.024257716 0.9554644154 1.060838365 1.020675402 1.074072179 0.9936856971 1.002275748 0.9510499747 1.066043661 0.9611287105 1.066001133 1.042870735 0.9982117493 0.9792670612
16.68833333 0.9984682352 0.9779051223 0.9587467542 0.9599804583 1.064038852 1.052955384 1.020805316 0.9458153557 1.062431553 1.0098992 1.071439594 0.9845680593 0.9942908798 0.9365016387 1.058056478 0.9493637329 1.061576513 1.033635068 0.9886041434 0.967660577
16.79166667 0.9879137099 0.9704289893 0.9512760136 0.9539673799 1.062056031 1.042132314 1.018089806 0.9364804846 1.063503728 1.001033053 1.066721679 0.975388912 0.9862417736 0.9225931923 1.049551515 0.9385894135 1.057311249 1.025164309 0.9797983581 0.9578319651
16.895 0.979057042 0.9635477937 0.9439739399 0.9479023544 1.060355074 1.031786656 1.014958059 0.9272375841 1.063520297 0.990998279 1.061187973 0.9669650077 0.9784386433 0.9101491762 1.041686844 0.9274194999 1.052741392 1.016354923 0.9713427655 0.9483392073
16.99833333 0.9699760477 0.95591414 0.9379552223 0.9425287474 1.05785312 1.021165537 1.01235897 0.9192834242 1.06368695 0.9820648936 1.0565654 0.9591110737 0.9710140604 0.8981174236 1.031898342 0.917456042 1.047920227 1.008403747 0.9638273359 0.9384986055
17.10166667 0.9620688917 0.9498463793 0.9318262041 0.9370047785 1.054711194 1.011353099 1.008489551 0.9114461343 1.062930701 0.9727254874 1.050873321 0.9518033988 0.9639321602 0.8866469274 1.023420551 0.9087609302 1.042369056 1.000049206 0.9561529944 0.9298272616
17.205 0.9548212217 0.9442136451 0.9262842208 0.9335113426 1.051957991 1.002096946 1.005069808 0.9049177945 1.063517793 0.9641724379 1.045872014 0.9438925421 0.9572316591 0.8762823566 1.014615793 0.9006230549 1.038021953 0.9928981191 0.9486277553 0.9228679555
17.30833333 0.9475371719 0.939301308 0.9213259857 0.9298914106 1.048083938 0.9924138607 1.001731191 0.8994178299 1.063602886 0.9566853034 1.040434074 0.9368089486 0.9511654696 0.8671336218 1.006392021 0.8918557313 1.033346252 0.9853314657 0.9416603984 0.9154015215
17.41166667 0.9409847899 0.9342335819 0.9173013969 0.926506172 1.045203912 0.9830492013 0.9984799517 0.8942811219 1.062734441 0.9497997902 1.034501007 0.9309490975 0.9456238735 0.8595033234 0.9981319457 0.885011688 1.028020091 0.9781681543 0.9355465072 0.9084437965
17.515 0.9340373976 0.9296056037 0.9138045921 0.9240787426 1.041151319 0.9748222412 0.9942064313 0.890395431 1.061543571 0.9425192596 1.029261312 0.9252229112 0.9409190426 0.853023378 0.9900399664 0.87880009 1.023356828 0.9718085524 0.9294587707 0.9021349094
17.61833333 0.9294993818 0.926339471 0.9113269667 0.9222472644 1.036782409 0.9666295497 0.9911579108 0.8881615642 1.061020712 0.9360969564 1.02340169 0.9197975235 0.9361900362 0.8474989972 0.9823505796 0.8736683442 1.018236823 0.9656655365 0.9240591975 0.8972563661
17.72166667 0.9247414665 0.9234955338 0.908911832 0.9208063544 1.032912134 0.9581529856 0.9887268315 0.8862409161 1.06001926 0.9307273443 1.018599918 0.9155957105 0.9325724471 0.8431337382 0.9745481349 0.8695532389 1.013815124 0.9601324952 0.91998794 0.8930229378
17.825 0.921197471 0.9215436105 0.9068025523 0.9187281119 1.02860209 0.9509355264 0.9860875247 0.8851351433 1.058079152 0.9257360107 1.0139294 0.9117651214 0.9287342329 0.8398739311 0.9682144682 0.8659971512 1.009188588 0.9543886404 0.9157171395 0.8891900261
17.92833333 0.9179455382 0.919487235 0.9052966165 0.9181998979 1.02396099 0.944330809 0.984983004 0.8853523064 1.056782733 0.9212278172 1.010315044 0.908597171 0.9269652984 0.8384794327 0.9610817834 0.8633248295 1.004000364 0.9490849468 0.9128449661 0.8858279644
18.03166667 0.914239426 0.9181534098 0.9043635562 0.918308161 1.019216445 0.9368640336 0.9832908436 0.8866996556 1.054820114 0.917412109 1.00585777 0.905773893 0.9245823393 0.8379651231 0.9548414988 0.8613592114 0.9996557747 0.9442084241 0.9103738842 0.8832323673
18.135 0.9117480773 0.9167201903 0.9047238427 0.9183573687 1.015497162 0.9304703578 0.9819309515 0.888465075 1.052680592 0.9133746741 1.002447326 0.9038466192 0.9237464313 0.8374018431 0.9499946154 0.8612076438 0.9946397857 0.9404899634 0.9093206668 0.882239329
18.23833333 0.9099331888 0.9165964278 0.9042718012 0.9190413074 1.011191321 0.9252713432 0.9814090843 0.8904495862 1.050728922 0.9105629546 0.9987471816 0.902455062 0.9225931491 0.8389539517 0.9459008831 0.8616041712 0.9907679209 0.9365240312 0.9079384587 0.8813558828
18.34166667 0.9084610178 0.9162125241 0.9052058876 0.919795552 1.006851535 0.9204203264 0.981936761 0.8937898 1.04750773 0.9082995221 0.9953071683 0.9023807402 0.9227384398 0.8411993066 0.9420780088 0.8628744954 0.986213551 0.9330136894 0.9078251122 0.8817963565
18.445 0.9075984922 0.9165157311 0.9068483128 0.9216532915 1.002978294 0.916074411 0.9811447121 0.8977597717 1.043778303 0.9066093333 0.9921118833 0.9029557103 0.9233461231 0.8444435279 0.9373227988 0.8652152494 0.981523785 0.9290341013 0.9080400157 0.8829550447
18.54833333 0.9075784621 0.9176363324 0.9093358753 0.9234526236 0.9992922228 0.9121457859 0.9826353047 0.90250933 1.040973957 0.9049867382 0.9891583941 0.9032529882 0.9252554328 0.8490475444 0.9340431982 0.8678314305 0.9780627375 0.926654457 0.9092426319 0.8839612718
18.65166667 0.9072687517 0.9188235624 0.9110336503 0.9256894842 0.9951505838 0.9082971644 0.9836360329 0.907215244 1.037372777 0.9038110389 0.9854594934 0.9043451579 0.9266424874 0.8541952461 0.9315049162 0.8708293503 0.9742426874 0.9234401648 0.9110148724 0.8860325485
18.755 0.9078556859 0.9201206557 0.9129669125 0.9281059998 0.9916859627 0.9055575843 0.9849361671 0.9130389052 1.032960144 0.9027829343 0.9836062432 0.9065730552 0.9279642642 0.8597099261 0.9300145052 0.8754218146 0.9704907938 0.9218564298 0.9128500704 0.8886484834
18.85833333 0.9089274298 0.9222912061 0.9160343482 0.9317503325 0.9882808064 0.9038471544 0.9866904941 0.919156823 1.028938267 0.9024903325 0.9814615155 0.9100560526 0.9299762301 0.8663581681 0.9287590524 0.8805899652 0.9667669901 0.9202302179 0.9159472099 0.8915486776
18.96166667 0.9103531374 0.9239201841 0.9195753572 0.9349496113 0.985559405 0.9017410625 0.9894054788 0.9262894633 1.025101765 0.9031134269 0.9795581426 0.9127935785 0.933645766 0.873429799 0.9277732815 0.8858357281 0.9631804306 0.9197994396 0.918727297 0.8957319642
19.065 0.9121950863 0.9263977843 0.9232664149 0.9382164896 0.9822666972 0.9005219351 0.9914689999 0.9327514866 1.021418818 0.9041283102 0.9783566131 0.9167849124 0.9365794912 0.8814899965 0.9277366168 0.891818948 0.9598331843 0.9184189464 0.9225130297 0.9000845526
19.16833333 0.9147609456 0.9294643136 0.927636487 0.9421040593 0.9790511203 0.8997803491 0.9934612142 0.939746757 1.0164565 0.9056705583 0.9772166886 0.9209025529 0.9407040186 0.8896347549 0.9279357704 0.8989584581 0.9568359055 0.9168792602 0.9261361029 0.9047762538
19.27166667 0.9179177867 0.9328482947 0.9319504176 0.9461560015 0.9767757577 0.8993127616 0.9960164282 0.9468974135 1.012575195 0.9068331207 0.9761122796 0.925941604 0.9436814646 0.8982689503 0.9282458329 0.9065085694 0.9549835655 0.9168203652 0.9309355811 0.9101392146
19.375 0.9205646968 0.9356328904 0.9377249049 0.950635959 0.9746651882 0.9002298115 0.9983074856 0.9546957709 1.008297153 0.9096799699 0.9763183143 0.9314531436 0.9481904334 0.9076028618 0.9297605816 0.9142369915 0.9528443326 0.9171930566 0.9348735534 0.9156871918
19.47833333 0.9245378053 0.9392132404 0.941862165 0.9548447508 0.9735044774 0.9008836751 1.000621857 0.9627474112 1.004095903 0.911768017 0.9759680424 0.9370114543 0.9528152303 0.9164635634 0.9318218238 0.9220547713 0.9505440293 0.9182212378 0.9403119622 0.9221658136
19.58166667 0.9283000986 0.9427767843 0.9472838721 0.9587731816 0.9720579654 0.9020325948 1.002688966 0.9705527463 1.000069096 0.9147382485 0.9763461214 0.9428594791 0.9581800728 0.9257141688 0.9347266905 0.9300170233 0.9492211168 0.919264407 0.9456036517 0.9281141066
19.685 0.9320839953 0.9470869113 0.9534534465 0.9644093085 0.9709882132 0.9041995397 1.00492477 0.9775500782 0.99544626 0.9184426669 0.9768532855 0.9490702243 0.9635735443 0.9368657073 0.9375776815 0.9391688849 0.9486525138 0.9206066721 0.9511536527 0.9348498692
19.78833333 0.9362663744 0.9512190423 0.9595425919 0.9693867443 0.9697074388 0.9065278319 1.006440743 0.9846626835 0.9914893713 0.9215783349 0.9776831904 0.9550140341 0.9686795483 0.9473305891 0.9410031659 0.947981304 0.9476992271 0.9227021863 0.957185938 0.9418632638
19.89166667 0.9408231277 0.9554644097 0.9656893564 0.9740884976 0.9690609204 0.9091374677 1.007433059 0.9910361359 0.9880605838 0.9252973349 0.9789460521 0.9617070894 0.9732521991 0.9566123572 0.9445137788 0.9562897541 0.947312337 0.9246043104 0.9618356333 0.9494237655
19.995 0.9458718136 0.9598305212 0.9714839096 0.9793133886 0.9684846735 0.9122601972 1.008669101 0.998003064 0.9848197094 0.9300936482 0.9802188877 0.9680390946 0.9784234841 0.9665682839 0.9485919639 0.965700447 0.9468965338 0.9275905209 0.9684712725 0.9568266776
20.09833333 0.9503841397 0.9639923265 0.9771022703 0.9840904778 0.9683440068 0.9163549325 1.010206372 1.005104638 0.9817847963 0.935179006 0.9812937697 0.9748835344 0.9829638613 0.9769168706 0.9528055099 0.9746088466 0.9468427439 0.9302237032 0.9745256482 0.9636413662
20.20166667 0.9552724146 0.9687175218 0.9838677388 0.9893692918 0.9680186135 0.9198235662 1.01081692 1.011277735 0.9792057229 0.9403853201 0.9820974559 0.9812430615 0.988025644 0.9873972826 0.9563090358 0.9834543359 0.9474920367 0.933648512 0.9805671134 0.9703565436
20.305 0.9601225658 0.9735619788 0.9901124382 0.9943456549 0.9678056924 0.9240505796 1.011453057 1.017617882 0.9762007783 0.9450718815 0.9835503521 0.9872203096 0.9920269516 0.9968094912 0.9601009299 0.9919272013 0.948344569 0.9376887556 0.9865739841 0.9784793678
20.40833333 0.965530234 0.9780757016 0.996415611 0.9992551374 0.9684834925 0.9290233246 1.012245361 1.022436875 0.9744434598 0.9506517109 0.9844283291 0.994441028 0.9964988706 1.00648944 0.964235105 1.000643471 0.9495030402 0.9412201859 0.9919276304 0.986177214
20.51166667 0.9711304212 0.9825168804 1.002924636 1.003850612 0.9691683308 0.9341639507 1.012438491 1.028322018 0.9725500575 0.9557208629 0.9855709038 1.000582311 1.001303194 1.015707472 0.9675999443 1.008987241 0.9502001374 0.945262904 0.9972769267 0.9931518302
20.615 0.976296689 0.9871500726 1.008747837 1.008952078 0.9700159421 0.9396532955 1.012979404 1.033073812 0.9714364917 0.9614218527 0.9867184772 1.006005179 1.005293801 1.024297743 0.9716074555 1.0165226 0.9519178693 0.9498883704 1.00232304 0.9999666286
